image_group_id,image_id,final_bbox
SSWI000000019840741,SSWI000000019840741B.jpg,"[[0.13, 0.6426, 0.1835, 0.3272]]"
SSWI000000019840741,SSWI000000019840741A.jpg,"[[0.0908, 0.6012, 0.1816, 0.2388]]"
SSWI000000020481167,SSWI000000020481167B.jpg,"[[0.5866, 0.7097, 0.5836, 0.5805], [0.5881, 0.2553, 0.5988, 0.5106]]"
SSWI000000020481167,SSWI000000020481167A.jpg,"[[0.6717, 0.7173, 0.5897, 0.5653], [0.6261, 0.2538, 0.614, 0.5076]]"
SSWI000000020481167,SSWI000000020481167C.jpg,"[[0.5775, 0.6869, 0.5775, 0.6079], [0.5912, 0.2553, 0.5988, 0.5106]]"
SSWI000000020163517,SSWI000000020163517C.jpg,[]
SSWI000000020163517,SSWI000000020163517A.jpg,[]
SSWI000000020163517,SSWI000000020163517B.jpg,[]
SSWI000000020162377,SSWI000000020162377A.jpg,"[[0.8347, 0.6407, 0.2078, 0.3095]]"
SSWI000000020162377,SSWI000000020162377B.jpg,"[[0.8089, 0.635, 0.2816, 0.313]]"
SSWI000000020162377,SSWI000000020162377C.jpg,"[[0.7957, 0.6552, 0.2986, 0.2864]]"
SSWI000000020153122,SSWI000000020153122C.jpg,"[[0.1663, 0.8335, 0.1459, 0.2226]]"
SSWI000000020153122,SSWI000000020153122B.jpg,"[[0.1655, 0.8366, 0.1463, 0.2239]]"
SSWI000000020153122,SSWI000000020153122A.jpg,"[[0.1648, 0.8362, 0.1471, 0.224]]"
SSWI000000019773306,SSWI000000019773306A.jpg,"[[0.1398, 0.5608, 0.2796, 0.2888]]"
SSWI000000019773306,SSWI000000019773306C.jpg,[]
SSWI000000019773306,SSWI000000019773306B.jpg,[]
SSWI000000019828152,SSWI000000019828152C.jpg,"[[0.4509, 0.5, 0.8882, 1.0], [0.2686, 0.5, 0.5373, 1.0]]"
SSWI000000019828152,SSWI000000019828152B.jpg,"[[0.4769, 0.4985, 0.9303, 0.9969]]"
SSWI000000019828152,SSWI000000019828152A.jpg,"[[0.5167, 0.5401, 0.8679, 0.8811], [0.6344, 0.6301, 0.7133, 0.7395]]"
SSWI000000019828134,SSWI000000019828134A.jpg,"[[0.4007, 0.5361, 0.8013, 0.9063]]"
SSWI000000019828134,SSWI000000019828134C.jpg,"[[0.3165, 0.5355, 0.6331, 0.917]]"
SSWI000000019828134,SSWI000000019828134B.jpg,"[[0.3995, 0.6296, 0.7943, 0.7319]]"
SSWI000000019586151,SSWI000000019586151A.jpg,"[[0.7623, 0.8191, 0.2434, 0.2056]]"
SSWI000000019586151,SSWI000000019586151B.jpg,"[[0.028, 0.5515, 0.05605, 0.1427]]"
SSWI000000019586151,SSWI000000019586151C.jpg,[]
SSWI000000020153090,SSWI000000020153090C.jpg,[]
SSWI000000020153090,SSWI000000020153090B.jpg,"[[0.5608, 0.5881, 0.0395, 0.0456]]"
SSWI000000020153090,SSWI000000020153090A.jpg,"[[0.5547, 0.5729, 0.0395, 0.0456]]"
SSWI000000020301953,SSWI000000020301953C.jpg,"[[0.494, 0.6647, 0.06068, 0.0796]]"
SSWI000000020301953,SSWI000000020301953A.jpg,"[[0.6866, 0.6613, 0.1258, 0.1043]]"
SSWI000000020301953,SSWI000000020301953B.jpg,"[[0.503, 0.6625, 0.0678, 0.08711]]"
SSWI000000020301649,SSWI000000020301649C.jpg,"[[0.1038, 0.8565, 0.08482, 0.09085]]"
SSWI000000020301649,SSWI000000020301649B.jpg,"[[0.103, 0.8537, 0.08433, 0.09105]]"
SSWI000000020301649,SSWI000000020301649A.jpg,"[[0.095, 0.865, 0.09704, 0.08699]]"
SSWI000000020297698,SSWI000000020297698B.jpg,"[[0.1406, 0.6168, 0.2813, 0.7479]]"
SSWI000000020297698,SSWI000000020297698A.jpg,[]
SSWI000000020297698,SSWI000000020297698C.jpg,"[[0.1537, 0.4929, 0.3002, 0.9232]]"
SSWI000000020481080,SSWI000000020481080A.jpg,"[[0.6125, 0.7219, 0.1246, 0.1793]]"
SSWI000000020481080,SSWI000000020481080C.jpg,"[[0.9027, 0.766, 0.1945, 0.4681]]"
SSWI000000020481080,SSWI000000020481080B.jpg,"[[0.9574, 0.7112, 0.0851, 0.3769]]"
SSWI000000020301732,SSWI000000020301732C.jpg,"[[0.5129, 0.8752, 0.1189, 0.1344]]"
SSWI000000020301732,SSWI000000020301732A.jpg,"[[0.7477, 0.8978, 0.1976, 0.1868]]"
SSWI000000020301732,SSWI000000020301732B.jpg,"[[0.6251, 0.8572, 0.1396, 0.1776], [0.669, 0.8613, 0.2416, 0.1837]]"
SSWI000000020301212,SSWI000000020301212C.jpg,[]
SSWI000000020301212,SSWI000000020301212A.jpg,"[[0.5699, 0.8723, 0.1064, 0.0912]]"
SSWI000000020301212,SSWI000000020301212B.jpg,"[[0.5471, 0.8647, 0.0912, 0.076]]"
SSWI000000020233876,SSWI000000020233876C.jpg,[]
SSWI000000020233876,SSWI000000020233876B.jpg,[]
SSWI000000020233876,SSWI000000020233876A.jpg,"[[0.5942, 0.655, 0.1003, 0.1003]]"
SSWI000000020365186,SSWI000000020365186A.jpg,"[[0.0453, 0.8095, 0.08595, 0.3516]]"
SSWI000000020365186,SSWI000000020365186B.jpg,"[[0.0141, 0.8014, 0.02604, 0.2342]]"
SSWI000000020365186,SSWI000000020365186C.jpg,[]
SSWI000000020300301,SSWI000000020300301A.jpg,"[[0.2916, 0.7721, 0.5823, 0.4557]]"
SSWI000000020300301,SSWI000000020300301B.jpg,[]
SSWI000000020300301,SSWI000000020300301C.jpg,[]
SSWI000000020162860,SSWI000000020162860A.jpg,"[[0.9088, 0.7006, 0.1824, 0.1368]]"
SSWI000000020162860,SSWI000000020162860B.jpg,"[[0.7553, 0.7052, 0.1125, 0.1094], [0.7553, 0.7082, 0.1125, 0.1155]]"
SSWI000000020162860,SSWI000000020162860C.jpg,[]
SSWI000000019521970,SSWI000000019521970B.jpg,"[[0.0906, 0.9405, 0.1795, 0.1123]]"
SSWI000000019521970,SSWI000000019521970A.jpg,"[[0.3517, 0.9074, 0.4107, 0.1808]]"
SSWI000000019521970,SSWI000000019521970C.jpg,"[[0.0898, 0.9376, 0.1776, 0.1213]]"
SSWI000000019828150,SSWI000000019828150A.jpg,"[[0.1744, 0.8053, 0.2902, 0.3893]]"
SSWI000000019828150,SSWI000000019828150B.jpg,"[[0.2006, 0.7986, 0.3975, 0.4004]]"
SSWI000000019828150,SSWI000000019828150C.jpg,"[[0.232, 0.7883, 0.4102, 0.4109]]"
SSWI000000019828050,SSWI000000019828050C.jpg,"[[0.155, 0.7933, 0.304, 0.4134]]"
SSWI000000019828050,SSWI000000019828050A.jpg,"[[0.1763, 0.8085, 0.3526, 0.383]]"
SSWI000000019828050,SSWI000000019828050B.jpg,"[[0.155, 0.7888, 0.2979, 0.4225]]"
SSWI000000019976446,SSWI000000019976446B.jpg,[]
SSWI000000019976446,SSWI000000019976446A.jpg,"[[0.6257, 0.7378, 0.7484, 0.5229]]"
SSWI000000019976446,SSWI000000019976446C.jpg,[]
SSWI000000020280687,SSWI000000020280687A.jpg,"[[0.2565, 0.9247, 0.2576, 0.1421]]"
SSWI000000020280687,SSWI000000020280687B.jpg,"[[0.5346, 0.924, 0.2801, 0.1457]]"
SSWI000000020280687,SSWI000000020280687C.jpg,"[[0.6306, 0.9104, 0.2499, 0.1746]]"
SSWI000000020280591,SSWI000000020280591C.jpg,[]
SSWI000000020280591,SSWI000000020280591B.jpg,"[[0.1383, 0.9529, 0.2705, 0.0942]]"
SSWI000000020280591,SSWI000000020280591A.jpg,"[[0.345, 0.9195, 0.2036, 0.1611]]"
SSWI000000020299984,SSWI000000020299984B.jpg,"[[0.7568, 0.807, 0.079, 0.1185]]"
SSWI000000020299984,SSWI000000020299984C.jpg,"[[0.7614, 0.8176, 0.0881, 0.1337]]"
SSWI000000020299984,SSWI000000020299984A.jpg,"[[0.8875, 0.886, 0.1216, 0.1064]]"
SSWI000000020421354,SSWI000000020421354B.jpg,"[[0.1156, 0.5943, 0.2299, 0.5636]]"
SSWI000000020421354,SSWI000000020421354A.jpg,"[[0.2382, 0.5433, 0.3199, 0.5111]]"
SSWI000000020421354,SSWI000000020421354C.jpg,"[[0.041, 0.6542, 0.0819, 0.4155]]"
SSWI000000020321699,SSWI000000020321699A.jpg,"[[0.8447, 0.5897, 0.3104, 0.8049]]"
SSWI000000020321699,SSWI000000020321699C.jpg,"[[0.7651, 0.5515, 0.4697, 0.8459]]"
SSWI000000020321699,SSWI000000020321699B.jpg,"[[0.7676, 0.5249, 0.4642, 0.7809]]"
SSWI000000019807569,SSWI000000019807569C.jpg,"[[0.0926, 0.5807, 0.1775, 0.35]]"
SSWI000000019807569,SSWI000000019807569A.jpg,"[[0.0574, 0.5899, 0.1148, 0.3307]]"
SSWI000000019807569,SSWI000000019807569B.jpg,"[[0.0831, 0.6015, 0.1651, 0.3852]]"
SSWI000000020365943,SSWI000000020365943A.jpg,"[[0.2388, 0.8095, 0.3759, 0.3808]]"
SSWI000000020365943,SSWI000000020365943C.jpg,[]
SSWI000000020365943,SSWI000000020365943B.jpg,"[[0.0446, 0.8321, 0.08732, 0.3173]]"
SSWI000000020300022,SSWI000000020300022C.jpg,[]
SSWI000000020300022,SSWI000000020300022B.jpg,[]
SSWI000000020300022,SSWI000000020300022A.jpg,"[[0.4108, 0.956, 0.1327, 0.08363]]"
SSWI000000020365850,SSWI000000020365850B.jpg,[]
SSWI000000020365850,SSWI000000020365850C.jpg,[]
SSWI000000020365850,SSWI000000020365850A.jpg,[]
SSWI000000020366201,SSWI000000020366201A.jpg,"[[0.386, 0.9468, 0.1459, 0.1064]]"
SSWI000000020366201,SSWI000000020366201C.jpg,[]
SSWI000000020366201,SSWI000000020366201B.jpg,[]
SSWI000000020153056,SSWI000000020153056B.jpg,[]
SSWI000000020153056,SSWI000000020153056A.jpg,[]
SSWI000000020153056,SSWI000000020153056C.jpg,[]
SSWI000000020364919,SSWI000000020364919C.jpg,[]
SSWI000000020364919,SSWI000000020364919B.jpg,"[[0.9815, 0.7469, 0.03306, 0.2271]]"
SSWI000000020364919,SSWI000000020364919A.jpg,"[[0.922, 0.748, 0.1557, 0.2264]]"
SSWI000000019828156,SSWI000000019828156C.jpg,[]
SSWI000000019828156,SSWI000000019828156B.jpg,"[[0.7689, 0.5179, 0.1248, 0.1055], [0.7584, 0.5016, 0.09271, 0.07648]]"
SSWI000000019828156,SSWI000000019828156A.jpg,"[[0.6461, 0.5885, 0.1905, 0.2231]]"
SSWI000000020302005,SSWI000000020302005C.jpg,[]
SSWI000000020302005,SSWI000000020302005B.jpg,[]
SSWI000000020302005,SSWI000000020302005A.jpg,[]
SSWI000000020300731,SSWI000000020300731A.jpg,"[[0.5514, 0.6794, 0.2244, 0.2282]]"
SSWI000000020300731,SSWI000000020300731C.jpg,"[[0.4064, 0.6892, 0.1697, 0.2494]]"
SSWI000000020300731,SSWI000000020300731B.jpg,"[[0.4259, 0.6839, 0.1935, 0.2553], [0.1092, 0.4214, 0.1534, 0.1805]]"
SSWI000000019819399,SSWI000000019819399B.jpg,"[[0.6261, 0.5881, 0.0973, 0.1125]]"
SSWI000000019819399,SSWI000000019819399A.jpg,[]
SSWI000000019819399,SSWI000000019819399C.jpg,[]
SSWI000000020299447,SSWI000000020299447B.jpg,[]
SSWI000000020299447,SSWI000000020299447A.jpg,[]
SSWI000000020299447,SSWI000000020299447C.jpg,[]
SSWI000000020163268,SSWI000000020163268B.jpg,"[[0.904, 0.6047, 0.1918, 0.444]]"
SSWI000000020163268,SSWI000000020163268A.jpg,"[[0.9031, 0.5897, 0.1936, 0.4228]]"
SSWI000000020163268,SSWI000000020163268C.jpg,"[[0.9006, 0.6066, 0.1963, 0.4377]]"
SSWI000000020365917,SSWI000000020365917A.jpg,"[[0.974, 0.6905, 0.04989, 0.09428], [0.7568, 0.6805, 0.03676, 0.07263]]"
SSWI000000020365917,SSWI000000020365917B.jpg,[]
SSWI000000020365917,SSWI000000020365917C.jpg,[]
SSWI000000020365824,SSWI000000020365824A.jpg,"[[0.4296, 0.8004, 0.2313, 0.2695]]"
SSWI000000020365824,SSWI000000020365824B.jpg,"[[0.3772, 0.8119, 0.1579, 0.3022]]"
SSWI000000020365824,SSWI000000020365824C.jpg,"[[0.3687, 0.8153, 0.1589, 0.3088]]"
SSWI000000020297664,SSWI000000020297664B.jpg,[]
SSWI000000020297664,SSWI000000020297664A.jpg,"[[0.4113, 0.8378, 0.8069, 0.3153]]"
SSWI000000020297664,SSWI000000020297664C.jpg,[]
SSWI000000020162592,SSWI000000020162592A.jpg,"[[0.5433, 0.7835, 0.4209, 0.4327]]"
SSWI000000020162592,SSWI000000020162592C.jpg,[]
SSWI000000020162592,SSWI000000020162592B.jpg,"[[0.8956, 0.7946, 0.2068, 0.4048]]"
SSWI000000020148829,SSWI000000020148829C.jpg,"[[0.3663, 0.5942, 0.1185, 0.1368]]"
SSWI000000020148829,SSWI000000020148829B.jpg,"[[0.3404, 0.5912, 0.0608, 0.1064]]"
SSWI000000020148829,SSWI000000020148829A.jpg,[]
SSWI000000019828096,SSWI000000019828096C.jpg,"[[0.2872, 0.9164, 0.5745, 0.1672]]"
SSWI000000019828096,SSWI000000019828096B.jpg,"[[0.2158, 0.9696, 0.3526, 0.0608]]"
SSWI000000019828096,SSWI000000019828096A.jpg,"[[0.2401, 0.9255, 0.4802, 0.1489], [0.5426, 0.8571, 0.3495, 0.2857]]"
SSWI000000019522079,SSWI000000019522079C.jpg,[]
SSWI000000019522079,SSWI000000019522079B.jpg,"[[0.5228, 0.7039, 0.2203, 0.2097]]"
SSWI000000019522079,SSWI000000019522079A.jpg,"[[0.5232, 0.7008, 0.2204, 0.2033]]"
SSWI000000020011802,SSWI000000020011802B.jpg,"[[0.6317, 0.5756, 0.1772, 0.1321]]"
SSWI000000020011802,SSWI000000020011802C.jpg,"[[0.6836, 0.5876, 0.1942, 0.1151]]"
SSWI000000020011802,SSWI000000020011802A.jpg,"[[0.5219, 0.5937, 0.1922, 0.1049]]"
SSWI000000020299470,SSWI000000020299470B.jpg,"[[0.3509, 0.809, 0.52, 0.376]]"
SSWI000000020299470,SSWI000000020299470C.jpg,"[[0.4265, 0.815, 0.5987, 0.3698]]"
SSWI000000020299470,SSWI000000020299470A.jpg,"[[0.1372, 0.7916, 0.2721, 0.3991]]"
SSWI000000020153112,SSWI000000020153112C.jpg,[]
SSWI000000020153112,SSWI000000020153112A.jpg,[]
SSWI000000020153112,SSWI000000020153112B.jpg,[]
SSWI000000020366008,SSWI000000020366008C.jpg,"[[0.3023, 0.8619, 0.192, 0.1022]]"
SSWI000000020366008,SSWI000000020366008B.jpg,"[[0.4498, 0.8786, 0.1982, 0.1119]]"
SSWI000000020366008,SSWI000000020366008A.jpg,"[[0.8939, 0.8951, 0.2116, 0.1174]]"
SSWI000000020246329,SSWI000000020246329B.jpg,"[[0.9013, 0.6704, 0.1961, 0.3664]]"
SSWI000000020246329,SSWI000000020246329C.jpg,[]
SSWI000000020246329,SSWI000000020246329A.jpg,"[[0.1808, 0.6575, 0.3517, 0.331]]"
SSWI000000020364673,SSWI000000020364673C.jpg,"[[0.5593, 0.7599, 0.1824, 0.3283]]"
SSWI000000020364673,SSWI000000020364673B.jpg,"[[0.5593, 0.7538, 0.1702, 0.304]]"
SSWI000000020364673,SSWI000000020364673A.jpg,"[[0.5532, 0.7705, 0.1884, 0.3495]]"
SSWI000000020366241,SSWI000000020366241B.jpg,"[[0.3272, 0.7668, 0.2944, 0.329], [0.1516, 0.7623, 0.05311, 0.1397]]"
SSWI000000020366241,SSWI000000020366241C.jpg,"[[0.3238, 0.7692, 0.2971, 0.3297], [0.151, 0.7622, 0.04906, 0.1381]]"
SSWI000000020366241,SSWI000000020366241A.jpg,"[[0.2826, 0.7811, 0.3699, 0.3287]]"
SSWI000000020312365,SSWI000000020312365B.jpg,"[[0.8264, 0.4562, 0.159, 0.1403]]"
SSWI000000020312365,SSWI000000020312365A.jpg,"[[0.8868, 0.7875, 0.2239, 0.2651]]"
SSWI000000020312365,SSWI000000020312365C.jpg,"[[0.9495, 0.4645, 0.1006, 0.1104]]"
SSWI000000020299159,SSWI000000020299159C.jpg,[]
SSWI000000020299159,SSWI000000020299159B.jpg,[]
SSWI000000020299159,SSWI000000020299159A.jpg,[]
SSWI000000020365264,SSWI000000020365264B.jpg,"[[0.2671, 0.7621, 0.3089, 0.4661]]"
SSWI000000020365264,SSWI000000020365264A.jpg,"[[0.1987, 0.7504, 0.3909, 0.4966], [0.9083, 0.7921, 0.1832, 0.4154]]"
SSWI000000020365264,SSWI000000020365264C.jpg,"[[0.3196, 0.7766, 0.1784, 0.4378]]"
SSWI000000020302338,SSWI000000020302338B.jpg,[]
SSWI000000020302338,SSWI000000020302338A.jpg,[]
SSWI000000020302338,SSWI000000020302338C.jpg,[]
SSWI000000020301663,SSWI000000020301663C.jpg,"[[0.1435, 0.9724, 0.08566, 0.05285]]"
SSWI000000020301663,SSWI000000020301663A.jpg,"[[0.1322, 0.9766, 0.09644, 0.04672]]"
SSWI000000020301663,SSWI000000020301663B.jpg,"[[0.1378, 0.9773, 0.07474, 0.04458]]"
SSWI000000020302006,SSWI000000020302006A.jpg,[]
SSWI000000020302006,SSWI000000020302006C.jpg,[]
SSWI000000020302006,SSWI000000020302006B.jpg,[]
SSWI000000019807688,SSWI000000019807688A.jpg,"[[0.5178, 0.5, 0.9558, 1.0]]"
SSWI000000019807688,SSWI000000019807688C.jpg,"[[0.491, 0.5, 0.9696, 1.0]]"
SSWI000000019807688,SSWI000000019807688B.jpg,"[[0.4823, 0.4979, 0.9558, 0.9957]]"
SSWI000000020163396,SSWI000000020163396B.jpg,"[[0.7164, 0.7641, 0.5559, 0.3829]]"
SSWI000000020163396,SSWI000000020163396C.jpg,"[[0.5674, 0.742, 0.4874, 0.3589]]"
SSWI000000020163396,SSWI000000020163396A.jpg,"[[0.9274, 0.7458, 0.143, 0.2573]]"
SSWI000000020297651,SSWI000000020297651B.jpg,"[[0.5152, 0.5897, 0.1489, 0.0973]]"
SSWI000000020297651,SSWI000000020297651C.jpg,[]
SSWI000000020297651,SSWI000000020297651A.jpg,"[[0.6474, 0.6003, 0.2249, 0.1429]]"
SSWI000000020300029,SSWI000000020300029B.jpg,[]
SSWI000000020300029,SSWI000000020300029C.jpg,[]
SSWI000000020300029,SSWI000000020300029A.jpg,"[[0.3923, 0.4995, 0.7846, 0.9451], [0.2834, 0.7353, 0.5489, 0.5291]]"
SSWI000000020162410,SSWI000000020162410B.jpg,[]
SSWI000000020162410,SSWI000000020162410A.jpg,"[[0.8673, 0.7461, 0.2527, 0.4444]]"
SSWI000000020162410,SSWI000000020162410C.jpg,[]
SSWI000000020491540,SSWI000000020491540C.jpg,[]
SSWI000000020491540,SSWI000000020491540B.jpg,[]
SSWI000000020491540,SSWI000000020491540A.jpg,[]
SSWI000000020301690,SSWI000000020301690B.jpg,"[[0.6562, 0.8019, 0.1069, 0.2145]]"
SSWI000000020301690,SSWI000000020301690C.jpg,"[[0.7193, 0.7322, 0.192, 0.1938]]"
SSWI000000020301690,SSWI000000020301690A.jpg,"[[0.6197, 0.8248, 0.1117, 0.253]]"
SSWI000000020365585,SSWI000000020365585C.jpg,"[[0.3073, 0.7743, 0.4118, 0.2934]]"
SSWI000000020365585,SSWI000000020365585A.jpg,"[[0.0809, 0.7632, 0.1582, 0.2787]]"
SSWI000000020365585,SSWI000000020365585B.jpg,"[[0.2548, 0.7674, 0.3427, 0.3088]]"
SSWI000000019649283,SSWI000000019649283C.jpg,[]
SSWI000000019649283,SSWI000000019649283A.jpg,"[[0.9772, 0.6398, 0.0456, 0.1489]]"
SSWI000000019649283,SSWI000000019649283B.jpg,[]
SSWI000000020143721,SSWI000000020143721C.jpg,"[[0.4574, 0.2751, 0.1915, 0.1672], [0.1687, 0.6869, 0.3374, 0.5532], [0.2736, 0.4468, 0.5471, 0.5775]]"
SSWI000000020143721,SSWI000000020143721B.jpg,"[[0.1748, 0.4422, 0.3495, 0.5927], [0.1611, 0.6915, 0.3161, 0.6109]]"
SSWI000000020143721,SSWI000000020143721A.jpg,"[[0.1657, 0.2827, 0.3313, 0.5532]]"
SSWI000000020302079,SSWI000000020302079B.jpg,"[[0.8587, 0.845, 0.0699, 0.0547]]"
SSWI000000020302079,SSWI000000020302079C.jpg,[]
SSWI000000020302079,SSWI000000020302079A.jpg,"[[0.8663, 0.8374, 0.0851, 0.0699]]"
SSWI000000020162453,SSWI000000020162453A.jpg,"[[0.9545, 0.6454, 0.08771, 0.2234]]"
SSWI000000020162453,SSWI000000020162453B.jpg,"[[0.7776, 0.7595, 0.4445, 0.4653]]"
SSWI000000020162453,SSWI000000020162453C.jpg,"[[0.7241, 0.7686, 0.5516, 0.4458]]"
SSWI000000019826359,SSWI000000019826359C.jpg,[]
SSWI000000019826359,SSWI000000019826359A.jpg,"[[0.1141, 0.5626, 0.2265, 0.2315]]"
SSWI000000019826359,SSWI000000019826359B.jpg,[]
SSWI000000019828133,SSWI000000019828133A.jpg,"[[0.1817, 0.8156, 0.3634, 0.3686]]"
SSWI000000019828133,SSWI000000019828133C.jpg,"[[0.1766, 0.7667, 0.3504, 0.457]]"
SSWI000000019828133,SSWI000000019828133B.jpg,"[[0.2617, 0.7671, 0.5234, 0.4586]]"
SSWI000000020094574,SSWI000000020094574B.jpg,"[[0.0684, 0.5046, 0.1368, 0.2006]]"
SSWI000000020094574,SSWI000000020094574C.jpg,"[[0.1109, 0.5182, 0.2219, 0.2219]]"
SSWI000000020094574,SSWI000000020094574A.jpg,"[[0.0562, 0.5213, 0.1125, 0.2158]]"
SSWI000000020467888,SSWI000000020467888C.jpg,"[[0.6353, 0.8799, 0.0669, 0.1125]]"
SSWI000000020467888,SSWI000000020467888B.jpg,"[[0.6353, 0.8891, 0.0669, 0.0881]]"
SSWI000000020467888,SSWI000000020467888A.jpg,"[[0.6413, 0.886, 0.0912, 0.0821]]"
SSWI000000020280580,SSWI000000020280580A.jpg,"[[0.4235, 0.6209, 0.2037, 0.1608]]"
SSWI000000020280580,SSWI000000020280580C.jpg,"[[0.1868, 0.6383, 0.2497, 0.175]]"
SSWI000000020280580,SSWI000000020280580B.jpg,"[[0.2629, 0.6428, 0.2188, 0.1803]]"
SSWI000000020301498,SSWI000000020301498C.jpg,"[[0.2288, 0.9272, 0.1084, 0.1212]]"
SSWI000000020301498,SSWI000000020301498A.jpg,"[[0.2293, 0.9236, 0.1087, 0.1322]]"
SSWI000000020301498,SSWI000000020301498B.jpg,"[[0.2307, 0.9276, 0.1081, 0.1153]]"
SSWI000000020364701,SSWI000000020364701B.jpg,"[[0.1474, 0.7796, 0.2948, 0.3617]]"
SSWI000000020364701,SSWI000000020364701C.jpg,"[[0.1626, 0.7827, 0.3252, 0.3739]]"
SSWI000000020364701,SSWI000000020364701A.jpg,"[[0.1261, 0.772, 0.2462, 0.3708]]"
SSWI000000020280667,SSWI000000020280667B.jpg,"[[0.8429, 0.4964, 0.3072, 0.991]]"
SSWI000000020280667,SSWI000000020280667C.jpg,"[[0.7692, 0.5055, 0.4577, 0.9888], [0.601, 0.3662, 0.1258, 0.2272]]"
SSWI000000020280667,SSWI000000020280667A.jpg,"[[0.7938, 0.5, 0.4105, 1.0]]"
SSWI000000020365431,SSWI000000020365431C.jpg,"[[0.3799, 0.9102, 0.2595, 0.1675], [0.9109, 0.7853, 0.1053, 0.07602]]"
SSWI000000020365431,SSWI000000020365431A.jpg,"[[0.1273, 0.9209, 0.2446, 0.1512], [0.7609, 0.7963, 0.1053, 0.07899]]"
SSWI000000020365431,SSWI000000020365431B.jpg,"[[0.3494, 0.9149, 0.2104, 0.1652], [0.8868, 0.7847, 0.1314, 0.07765]]"
SSWI000000020153089,SSWI000000020153089B.jpg,[]
SSWI000000020153089,SSWI000000020153089C.jpg,[]
SSWI000000020153089,SSWI000000020153089A.jpg,[]
SSWI000000020280621,SSWI000000020280621C.jpg,"[[0.3968, 0.5381, 0.08673, 0.1338]]"
SSWI000000020280621,SSWI000000020280621A.jpg,"[[0.4024, 0.5425, 0.07261, 0.1402]]"
SSWI000000020280621,SSWI000000020280621B.jpg,"[[0.3964, 0.5391, 0.09035, 0.1407]]"
SSWI000000020458968,SSWI000000020458968C.jpg,"[[0.6409, 0.5696, 0.7152, 0.8606]]"
SSWI000000020458968,SSWI000000020458968B.jpg,"[[0.6544, 0.5928, 0.6857, 0.8141]]"
SSWI000000020458968,SSWI000000020458968A.jpg,"[[0.921, 0.4846, 0.1578, 0.3702]]"
SSWI000000020300579,SSWI000000020300579B.jpg,"[[0.8237, 0.8051, 0.3484, 0.3847]]"
SSWI000000020300579,SSWI000000020300579A.jpg,[]
SSWI000000020300579,SSWI000000020300579C.jpg,[]
SSWI000000020364568,SSWI000000020364568C.jpg,"[[0.9441, 0.8125, 0.1077, 0.3675]]"
SSWI000000020364568,SSWI000000020364568A.jpg,"[[0.9521, 0.813, 0.09278, 0.3662]]"
SSWI000000020364568,SSWI000000020364568B.jpg,"[[0.9459, 0.8112, 0.1037, 0.3675]]"
SSWI000000020365430,SSWI000000020365430B.jpg,"[[0.7973, 0.9157, 0.2917, 0.1627], [0.8256, 0.7637, 0.05041, 0.07951]]"
SSWI000000020365430,SSWI000000020365430A.jpg,"[[0.9209, 0.9189, 0.156, 0.1611], [0.7679, 0.7696, 0.06337, 0.09108]]"
SSWI000000020365430,SSWI000000020365430C.jpg,"[[0.6701, 0.9138, 0.3276, 0.1635], [0.8497, 0.7597, 0.04469, 0.08572]]"
SSWI000000020332982,SSWI000000020332982B.jpg,"[[0.8485, 0.6177, 0.2845, 0.1468], [0.7894, 0.611, 0.1616, 0.1312]]"
SSWI000000020332982,SSWI000000020332982C.jpg,"[[0.8822, 0.6202, 0.2208, 0.1476]]"
SSWI000000020332982,SSWI000000020332982A.jpg,"[[0.5728, 0.5726, 0.1699, 0.1505]]"
SSWI000000020481094,SSWI000000020481094A.jpg,"[[0.0419, 0.7344, 0.0824, 0.1873]]"
SSWI000000020481094,SSWI000000020481094C.jpg,"[[0.3066, 0.8134, 0.3336, 0.3622]]"
SSWI000000020481094,SSWI000000020481094B.jpg,"[[0.1986, 0.8407, 0.3972, 0.3077]]"
SSWI000000019779455,SSWI000000019779455A.jpg,[]
SSWI000000019779455,SSWI000000019779455B.jpg,"[[0.5593, 0.6733, 0.5836, 0.4225]]"
SSWI000000019779455,SSWI000000019779455C.jpg,"[[0.7204, 0.6915, 0.5593, 0.4286]]"
SSWI000000020467941,SSWI000000020467941C.jpg,"[[0.0942, 0.9635, 0.1398, 0.0729]]"
SSWI000000020467941,SSWI000000020467941A.jpg,"[[0.4407, 0.9195, 0.0912, 0.1125]]"
SSWI000000020467941,SSWI000000020467941B.jpg,"[[0.7264, 0.0669, 0.1581, 0.1337], [0.3207, 0.9453, 0.1307, 0.1094]]"
SSWI000000020162396,SSWI000000020162396B.jpg,"[[0.9574, 0.6976, 0.0851, 0.5258], [0.1596, 0.7188, 0.3191, 0.3739]]"
SSWI000000020162396,SSWI000000020162396C.jpg,"[[0.9514, 0.69, 0.0973, 0.5653], [0.1003, 0.7432, 0.2006, 0.3252]]"
SSWI000000020162396,SSWI000000020162396A.jpg,"[[0.4073, 0.6869, 0.3404, 0.4498]]"
SSWI000000020321718,SSWI000000020321718C.jpg,"[[0.6624, 0.5179, 0.4033, 0.9641]]"
SSWI000000020321718,SSWI000000020321718B.jpg,"[[0.7481, 0.5, 0.473, 1.0]]"
SSWI000000020321718,SSWI000000020321718A.jpg,"[[0.8495, 0.4986, 0.2951, 0.9936]]"
SSWI000000020162722,SSWI000000020162722C.jpg,"[[0.4324, 0.759, 0.3508, 0.3392]]"
