event_id,image_group_id,image_url_1,image_url_2,image_url_3,image_url_1_bbox,image_url_2_bbox,image_url_3_bbox,count,species_name,blank_image,bboxes,event_final_topk_conf,load_date
1108,SSWI000000019190247,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019190247A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019190247B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019190247C.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000019190247A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000019190247B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000019190247C.jpg,2,deer,False,"{'A': [['0.8561789561912282,0.6473721443338597,0.2876420876175437,0.5120738762852631']], 'B': [['0.558948853095614,0.27130681185736844,0.18963071133228057,0.5426136237147369']], 'C': [['0.4595170412382456,0.0617009948452193,0.07528408247649127,0.1234019896904386', '0.554687476810351,0.20951703544083336,0.05610795876175437,0.15021305026254392'], ['0.4595170412382456,0.0617009948452193,0.07528408247649127,0.1234019896904386', '0.554687476810351,0.20951703544083336,0.05610795876175437,0.15021305026254392']]}","{'deer': 0.9550781256, 'coyote': 0.8912109375, 'bear': 0.04918106831610203}",12/03/2021
1109,SSWI000000019190251,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019190251A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019190251B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019190251C.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000019190251A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000019190251B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000019190251C.jpg,2,deer,False,"{'A': ['0.6091,0.306,0.07352,0.2331', '0.9589,0.5223,0.08182,0.2875'], 'B': ['0.6136,0.3105,0.06428,0.2326'], 'C': ['0.6262,0.317,0.07762,0.2407']}","{'deer': 0.7974609372, 'coyote': 0.45732421874999996, 'foxgray_foxred': 0.04155457951128483}",12/03/2021
1110,SSWI000000019194320,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019194320A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019194320B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019194320C.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000019194320A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000019194320B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000019194320C.jpg,1,wolf,False,"{'A': [['0.2882634919465132,0.564453101810351,0.514382098583465,0.3412642087617544']], 'B': [], 'C': []}","{'wolf': 0.99, 'coyote': 0.496875544389089, 'cottontail_snowshoehare': 0.3573345889647802}",12/03/2021
1111,SSWI000000019196725,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019196725A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019196725B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019196725C.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000019196725A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000019196725B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000019196725C.jpg,2,deer,False,"{'A': [['0.4112215708816667,0.6068891855721054,0.1235795180485966,0.11576704123824563']], 'B': [['0.412286926547807,0.6036931649529825,0.1029829819514034,0.14630683504701747']], 'C': [['0.20938386888127197,0.6736505386677194,0.13520950966692985,0.17400566495298253', '0.41619316495298253,0.6111505618573685,0.09019882990596505,0.16477270619122816'], ['0.20938386888127197,0.6736505386677194,0.13520950966692985,0.17400566495298253', '0.41619316495298253,0.6111505618573685,0.09019882990596505,0.16477270619122816']]}","{'deer': 0.9410156249999999, 'coyote': 0.6103037794431051, 'wolf': 0.41367187559999996}",12/03/2021
1112,SSWI000000019196776,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019196776A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019196776B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019196776C.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000019196776A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000019196776B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000019196776C.jpg,1,deer,False,"{'A': [['0.5990766855721054,0.6633522242398248,0.29332387628526313,0.23721587114421067']], 'B': [['0.595703125,0.652343726810351,0.27734375,0.2166192886677194']], 'C': [['0.5987215592868422,0.6518110605721054,0.28977270619122814,0.2191051262852631']]}","{'deer': 0.8097656256, 'coyote': 0.4309677084287008, 'wolf': 0.02211454169203838}",12/03/2021
1113,SSWI000000019200265,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019200265A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019200265B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019200265C.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000019200265A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000019200265B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000019200265C.jpg,2,deer,False,"{'A': [['0.8987925799059651,0.5767045180485966,0.2024148401880699,0.23295454123824563', '0.17462712145866233,0.6065340824764912,0.24733662822688604,0.18963066495298253'], ['0.8987925799059651,0.5767045180485966,0.2024148401880699,0.23295454123824563', '0.17462712145866233,0.6065340824764912,0.24733662822688604,0.18963066495298253']], 'B': [['0.9389204587617543,0.5727982912382457,0.12215908247649127,0.24715908247649127', '0.35786575966692985,0.5724431649529825,0.24165481057210533,0.2038352525705262'], ['0.9389204587617543,0.5727982912382457,0.12215908247649127,0.24715908247649127', '0.35786575966692985,0.5724431649529825,0.24165481057210533,0.2038352525705262']], 'C': [['0.42365056185736844,0.5770596443338597,0.2464488762852631,0.1775567886677194', '0.9382102061912282,0.5713778092868422,0.12357958761754369,0.24076704123824563'], ['0.42365056185736844,0.5770596443338597,0.2464488762852631,0.1775567886677194', '0.9382102061912282,0.5713778092868422,0.12357958761754369,0.24076704123824563']]}","{'deer': 0.99, 'wolf': 0.016270186752080917, 'cottontail_snowshoehare': 0.011815518761674564}",12/03/2021
1114,SSWI000000019272067,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019272067A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019272067B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019272067C.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000019272067A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000019272067B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000019272067C.jpg,3,deer,False,"{'A': [['0.507013465858158,0.8036221443338597,0.5200638930485966,0.3927557113322806', '0.38618607506563596,0.799183228095614,0.7219460148217105,0.3959517087617544'], ['0.507013465858158,0.8036221443338597,0.5200638930485966,0.3927557113322806', '0.38618607506563596,0.799183228095614,0.7219460148217105,0.3959517087617544']], 'B': [['0.740234351810351,0.8934658711442107,0.5024857912382457,0.2116477525705262']], 'C': [['0.49644882990596506,0.4921875,0.9928976598119301,0.984375', '0.2567471443338597,0.7386363299059651,0.5134942886677194,0.484375', '0.50390625,0.7848011237147369,0.9921875,0.4048295876175437'], ['0.49644882990596506,0.4921875,0.9928976598119301,0.984375', '0.2567471443338597,0.7386363299059651,0.5134942886677194,0.484375', '0.50390625,0.7848011237147369,0.9921875,0.4048295876175437'], ['0.49644882990596506,0.4921875,0.9928976598119301,0.984375', '0.2567471443338597,0.7386363299059651,0.5134942886677194,0.484375', '0.50390625,0.7848011237147369,0.9921875,0.4048295876175437']]}","{'deer': 0.99, 'coyote': 0.05769921466708183, 'bear': 0.05753486106793086}",12/03/2021
1115,SSWI000000019272139,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019272139A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019272139B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019272139C.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000019272139A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000019272139B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000019272139C.jpg,2,deer,False,"{'A': [['0.1080433228095614,0.6772016855721054,0.2160866456191228,0.18678979380877184', '0.322443176547807,0.6436434342868422,0.1569602293808772,0.2922584510501757'], ['0.1080433228095614,0.6772016855721054,0.2160866456191228,0.18678979380877184', '0.322443176547807,0.6436434342868422,0.1569602293808772,0.2922584510501757']], 'B': [['0.3938210090242983,0.6253550799059651,0.24005681185736844,0.25497158247649127', '0.10848720747649127,0.6779119149529825,0.21697441495298253,0.18394882990596503'], ['0.3938210090242983,0.6253550799059651,0.24005681185736844,0.25497158247649127', '0.10848720747649127,0.6779119149529825,0.21697441495298253,0.18394882990596503']], 'C': [['0.4211647590242983,0.6278408943338597,0.24715905928684223,0.2670454587617544', '0.11008522938087718,0.6782670412382457,0.22017045876175437,0.1875'], ['0.4211647590242983,0.6278408943338597,0.24715905928684223,0.2670454587617544', '0.11008522938087718,0.6782670412382457,0.22017045876175437,0.1875']]}","{'deer': 0.9738281249999999, 'wolf': 0.11872588346401851, 'coyote': 0.058938252429167434}",12/03/2021
1116,SSWI000000019272174,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019272174A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019272174B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019272174C.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000019272174A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000019272174B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000019272174C.jpg,1,deer,False,"{'A': [['0.779296875,0.7997158943338597,0.44140625,0.4005682113322806']], 'B': [['0.7784090592868422,0.8000710206191228,0.44176137628526313,0.3998579587617544']], 'C': [['0.78125,0.8014914793808772,0.4375,0.3970170412382456']]}","{'deer': 0.99, 'turkey': 0.172492985924085, 'coyote': 0.10766636580228806}",12/03/2021
1117,SSWI000000019272193,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019272193A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019272193B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019272193C.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000019272193A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000019272193B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000019272193C.jpg,2,deer,False,"{'A': [['0.23153408247649127,0.5262783943338597,0.055397706191228156,0.08593745362070193', '0.30575283247649127,0.6115056649529825,0.07208808504701748,0.1335227525705262'], ['0.23153408247649127,0.5262783943338597,0.055397706191228156,0.08593745362070193', '0.30575283247649127,0.6115056649529825,0.07208808504701748,0.1335227525705262']], 'B': [['0.21786220747649127,0.5248579355721054,0.0546875,0.09588071133228059']], 'C': [['0.20951704123824563,0.5216619149529825,0.05504262628526311,0.10511367009403495']]}","{'deer': 0.9111328125, 'coyote': 0.6229830781618755, 'wolf': 0.14854422459999722}",12/03/2021
1118,SSWI000000019272247,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019272247A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019272247B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019272247C.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000019272247A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000019272247B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000019272247C.jpg,2,deer,False,"{'A': [['0.9268465824764912,0.7982954123824563,0.14630683504701747,0.23863632990596503', '0.6163884774529825,0.708984375,0.5314275399529825,0.35333808504701747'], ['0.9268465824764912,0.7982954123824563,0.14630683504701747,0.23863632990596503', '0.6163884774529825,0.708984375,0.5314275399529825,0.35333808504701747']], 'B': [['0.594548987762544,0.7173295412382457,0.5069246842868422,0.3678977525705262']], 'C': [['0.6005859259051755,0.7125354755250879,0.521839478095614,0.35901987371473687']]}","{'deer': 0.99, 'foxgray_foxred': 0.0044625885008523864, 'raccoon': 0.004100175962472956}",12/03/2021
1119,SSWI000000019272253,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019272253A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019272253B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019272253C.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000019272253A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000019272253B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000019272253C.jpg,1,deer,False,"{'A': [['0.9318181649529825,0.7492897474294737,0.13636367009403497,0.4829544948589476']], 'B': [['0.9303977061912282,0.6979758311912282,0.1392045876175437,0.4506391623824563']], 'C': [['0.9303977061912282,0.7033025399529825,0.1392045876175437,0.4399857448589476']]}","{'deer': 0.812955399354299, 'coyote': 0.0202209052319328, 'foxgray_foxred': 0.00523825214865307}",12/03/2021
1120,SSWI000000019272312,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019272312A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019272312B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019272312C.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000019272312A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000019272312B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000019272312C.jpg,1,coyote,False,"{'A': [['0.30007102061912283,0.6537641855721054,0.09375,0.15553979380877184']], 'B': [['0.3268820927860527,0.6260653092868422,0.06995739690438592,0.15696020619122816']], 'C': [['0.31534090592868425,0.613636353095614,0.07066760309561408,0.12286928866771941']]}","{'coyote': 0.9667968756, 'foxgray_foxred': 0.6527343756, 'deer': 0.3940564642349879}",12/03/2021
1121,SSWI000000019272416,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019272416A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019272416B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019272416C.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000019272416A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000019272416B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000019272416C.jpg,1,deer,False,"{'A': [['0.41335227061912283,0.570667603095614,0.17045454123824563,0.16619321133228057']], 'B': [['0.4925426030956141,0.5681817886677194,0.23508520619122816,0.2421875']], 'C': [['0.49573862371473687,0.5681818118573685,0.2414772474294738,0.2400567886677194']]}","{'deer': 0.9691406256, 'foxgray_foxred': 0.015451905007163685, 'wolf': 0.006940921302884817}",12/03/2021
1122,SSWI000000019272452,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019272452A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019272452B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019272452C.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000019272452A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000019272452B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000019272452C.jpg,1,deer,False,"{'A': ['0.3906,0.7672,0.1273,0.3373'], 'B': [], 'C': []}","{'deer': 0.5671875, 'bear': 0.0918073020875454, 'turkey': 0.08296401550372443}",12/03/2021
1123,SSWI000000019272528,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019272528A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019272528B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019272528C.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000019272528A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000019272528B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000019272528C.jpg,1,deer,False,"{'A': [['0.8274147474294737,0.7421875,0.17045449485894756,0.35511367009403494']], 'B': [['0.8238636005250879,0.7654473904780704,0.17329545876175437,0.2986505386677194']], 'C': [['0.8259942886677194,0.773437476810351,0.1647727525705262,0.2798295412382456']]}","{'deer': 0.8865234371999999, 'coyote': 0.2182495842377345, 'foxgray_foxred': 0.05721367274721464}",12/03/2021
1124,SSWI000000019272563,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019272563A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019272563B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019272563C.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000019272563A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000019272563B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000019272563C.jpg,2,deer,False,"{'A': [['0.5422584974294737,0.5646306649529825,0.1789772474294738,0.15340908247649127']], 'B': [['0.2778764162382456,0.5688920180485966,0.0933948737147369,0.11008520619122815', '0.6997514162382457,0.574573853095614,0.18856533247649127,0.1519886237147369'], ['0.2778764162382456,0.5688920180485966,0.0933948737147369,0.11008520619122815', '0.6997514162382457,0.574573853095614,0.18856533247649127,0.1519886237147369']], 'C': []}","{'deer': 0.7786049445470175, 'coyote': 0.2640264481306076, 'foxgray_foxred': 0.06736600150664648}",12/03/2021
1125,SSWI000000019282898,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019282898A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019282898B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019282898C.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000019282898A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000019282898B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000019282898C.jpg,1,deer,False,"{'A': [['0.633167603095614,0.558593726810351,0.09446020619122815,0.08735795876175437']], 'B': [], 'C': []}","{'deer': 0.8712890628, 'coyote': 0.537007749080658, 'wolf': 0.2128440886735916}",12/03/2021
1126,SSWI000000019282910,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019282910A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019282910B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019282910C.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000019282910A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000019282910B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000019282910C.jpg,1,deer,False,"{'A': [['0.48508520619122814,0.609374976810351,0.18963066495298253,0.15553979380877184']], 'B': [['0.45134941495298253,0.6075994149529825,0.15625,0.1491477525705262']], 'C': [['0.4438920296434211,0.6044033711442107,0.1555397706191228,0.14559658247649127']]}","{'deer': 0.9574218756, 'wolf': 0.5813271303971609, 'coyote': 0.33518967529137933}",12/03/2021
1127,SSWI000000019282936,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019282936A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019282936B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019282936C.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000019282936A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000019282936B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000019282936C.jpg,3,coyote,False,"{'A': ['0.1563,0.6025,0.02846,0.07417', '0.1473,0.5948,0.04559,0.09139'], 'B': ['0.1475,0.6011,0.0481,0.06897', '0.1382,0.5891,0.06612,0.09432', '0.1229,0.5804,0.09239,0.1136'], 'C': []}","{'blank': 0.99, 'coyote': 0.5618759493033092, 'deer': 0.13469379395246506}",12/03/2021
1128,SSWI000000019291437,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019291437A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019291437B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019291437C.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000019291437A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000019291437B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000019291437C.jpg,1,wolf,False,"{'A': [['0.8196022242398248,0.4932528208816667,0.22727270619122816,0.23792610052508786']], 'B': [['0.7826704123824563,0.5014204355721054,0.19744316495298253,0.22088071133228057']], 'C': [['0.7798295412382457,0.5014204355721054,0.2017045876175437,0.21803979380877184']]}","{'wolf': 0.99, 'coyote': 0.3605154653390249, 'foxgray_foxred': 0.007452793264140686}",12/03/2021
1129,SSWI000000019306133,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019306133A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019306133B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019306133C.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000019306133A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000019306133B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000019306133C.jpg,0,blank,True,None,"{'blank': 0.99, 'wolf': 0.14455952992041907, 'coyote': 0.12405135979255041}",12/03/2021
1130,SSWI000000019306192,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019306192A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019306192B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019306192C.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000019306192A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000019306192B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000019306192C.jpg,1,deer,False,"{'A': [], 'B': [], 'C': [['0.26065340592868425,0.46164770619122814,0.1161221443338597,0.17613632990596503']]}","{'deer': 0.6152343756, 'bear': 0.5675855278968811, 'foxgray_foxred': 0.1764877885580063}",12/03/2021
1131,SSWI000000019306226,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019306226A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019306226B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019306226C.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000019306226A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000019306226B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000019306226C.jpg,1,cottontail_snowshoehare,False,"{'A': [['0.11416903092868422,0.4534801030956141,0.09303977061912282,0.09161928866771941']], 'B': [['0.11372513756563599,0.44673293557210536,0.09374999420258774,0.10298295876175437']], 'C': [['0.11310368685736845,0.44353691495298253,0.09232954123824563,0.10582382990596505']]}","{'cottontail_snowshoehare': 0.9744140628, 'coyote': 0.2313112219174703, 'wolf': 0.20229487369457883}",12/03/2021
1132,SSWI000000019306562,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019306562A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019306562B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019306562C.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000019306562A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000019306562B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000019306562C.jpg,1,cottontail_snowshoehare,False,"{'A': [['0.5127840592868422,0.49431816495298253,0.08451704123824563,0.05894882990596505']], 'B': [['0.4989346443338597,0.4950283943338597,0.08806821133228059,0.05752837114421067']], 'C': [['0.3983487068338597,0.5049715824764912,0.10813208119122815,0.0859375']]}","{'cottontail_snowshoehare': 0.9896484372, 'coyote': 0.7336701452732086, 'foxgray_foxred': 0.055821494509776436}",12/03/2021
1133,SSWI000000019306584,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019306584A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019306584B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/images/SSWI000000019306584C.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000019306584A.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000019306584B.jpg,https://wisconsintrails.s3.us-west-2.amazonaws.com/bboximages/SSWI000000019306584C.jpg,1,cottontail_snowshoehare,False,"{'A': [['0.8004261237147369,0.49715905928684223,0.06676142266456117,0.06392045876175437']], 'B': [['0.8068181649529825,0.49680395619122814,0.07386367009403495,0.06178974742947378']], 'C': [['0.8103692886677194,0.49609375,0.07954541238245631,0.06463066495298252']]}","{'cottontail_snowshoehare': 0.99, 'coyote': 0.36195379992326104, 'wolf': 0.07951014985640845}",12/03/2021
