Model_Output_ID,model_id,image_group_id,image_id_1,image_id_2,image_id_3,image_id_1_species_name,image_id_2_species_name,image_id_3_species_name,image_id_1_conf,image_id_2_conf,image_id_3_conf,image_id_1_count,image_id_2_count,image_id_3_count,image_id_1_bbox,image_id_2_bbox,image_id_3_bbox,image_id_1_blank,image_id_2_blank,image_id_3_blank,image_id_1_detectable,image_id_2_detectable,image_id_3_detectable,load_date
2548,3,SSWI000000011771175,A,B,C,elk,elk,elk,0.84619140625,0.8291015625,0.8212890625,1,1,1,"0.49680397938087717,0.37642043557210536,0.2514204587617544,0.36221587114421067","0.35298294716692985,0.36541191495298253,0.22301135309561407,0.34090908247649127","0.32199929188087717,0.36026276353644743,0.21537641623824563,0.3348721327390352",False,False,False,False,False,False,12/05/2021
2549,3,SSWI000000011771179,A,B,C,"elk,elk","elk,elk,elk","elk,elk,elk","0.888671875,0.7880859375","0.845703125,0.7841796875,0.84619140625","0.7841796875,0.75439453125,0.8515625",2,3,3,"0.5621448737147369,0.37721945811912283,0.2272727525705262,0.3833451662382456;0.028142754248935038,0.31640622681035097,0.049360793049936964,0.15696020619122816","0.19691050451214914,0.3591086552860527,0.1136363646904386,0.22638493685736844;0.027377041277552087,0.2958096443338597,0.04805131306401864,0.12215908247649127;0.7512428724294737,0.368252826679079,0.34552558504701747,0.4779829239772808","0.03182705738624179,0.28675424871473687,0.04287996770400769,0.12322441495298252;0.13736239030368422,0.3610617802860527,0.09956499001175437,0.19691052190438593;0.6171875,0.36789772938087717,0.32244316495298253,0.4154829587617544",False,False,False,False,False,False,12/05/2021
2550,3,SSWI000000011771236,A,B,C,elk,elk,"elk,elk",0.8642578125,0.904296875,"0.9140625,0.262939453125",1,1,2,"0.5930397474294737,0.42418322176601747,0.4048294948589476,0.8476562162798951","0.34596944335950003,0.49609375,0.6915837730929301,0.9921875","0.3270596443338597,0.4978692886677194,0.6541192886677194,0.9957385773354388;0.1538529766095083,0.4296875,0.3048650442104571,0.859375",False,False,False,False,False,False,12/05/2021
2551,3,SSWI000000011771263,A,B,C,"elk,elk","elk,elk","elk,elk","0.5537109375,0.302734375","0.783203125,0.5947265625","0.85302734375,0.87158203125",2,2,2,"0.5330255676547807,0.513671875,0.9339488646904386,0.97265625;0.23082384657352528,0.5816761005250879,0.4140624666648795,0.8068181185736845","0.2586558843456141,0.40731533247649127,0.25754614369122814,0.4609375;0.5949928840242983,0.5,0.792968726810351,1.0","0.26491476482171056,0.40846945232171056,0.2691761353095614,0.4714133427860527;0.9126420412382457,0.49183236105554373,0.1732954123824563,0.9822442676068077",False,False,False,True,True,False,12/05/2021
2552,3,SSWI000000011771266,A,B,C,elk,elk,elk,0.87158203125,0.8359375,0.8515625,1,1,1,"0.5181107738460089,0.5005326704504279,0.9509942770728949,0.998934659099144","0.5189985707175768,0.5087002838273903,0.9506391884708114,0.9825994323452193","0.5198863415007896,0.5030184658102714,0.9474431417633334,0.9939630683794572",False,False,False,True,True,True,12/05/2021
2553,3,SSWI000000011771269,A,B,C,"elk,wolf","deer,elk","elk,deer","0.78955078125,0.316162109375","0.373779296875,0.452880859375","0.60595703125,0.460693359375",2,2,2,"0.5154474426547807,0.4946732912382456,0.9378551146904386,0.9893465824764912;0.11190518347325658,0.40909090592868425,0.15900213305348684,0.17613635309561407","0.11439097471150221,0.4061612068338597,0.1554509861491009,0.18625708119122816;0.5225497103751974,0.5012428680814146,0.9492187442025878,0.9577414185080485","0.5189985794136952,0.4978692843196602,0.9620028411726096,0.9744317509845397;0.11447975483346493,0.40731533247649127,0.15669388466692985,0.18536933504701747",False,False,False,True,True,True,12/05/2021
2554,3,SSWI000000011771288,A,B,C,"elk,elk","elk,elk","elk,elk","0.77392578125,0.52490234375","0.40380859375,0.783203125","0.79150390625,0.413818359375",2,2,2,"0.5246804043152412,0.48934658247649127,0.8995028614635525,0.9786931649529825;0.16814629575039478,0.4322620728095614,0.18607952964342112,0.41388493685736844","0.16770240528605268,0.4303977177860527,0.18306106057210533,0.41406247681035097;0.5205965592868422,0.4900567886677194,0.9034090360971931,0.9801135773354388","0.520063924934364,0.4907670412382456,0.9030539851782894,0.9815340824764912;0.1681463073452193,0.43110793557210536,0.18465909407131578,0.4119317886677194",False,False,False,True,True,True,12/05/2021
2555,3,SSWI000000011771292,A,B,C,"elk,elk","elk,elk","elk,elk","0.63427734375,0.72265625","0.57421875,0.70263671875","0.53271484375,0.68994140625",2,2,2,"0.25177555605995616,0.38636362371473687,0.16193180026254392,0.18252841752350873;0.12337978850019739,0.4019886353095614,0.09130858795258774,0.1491477293808772","0.256036926547807,0.3813920296434211,0.15411931185736844,0.1938920180485966;0.1384943176547807,0.396661926547807,0.0843394896904386,0.1491477293808772","0.25510475483346495,0.38103691495298253,0.15740411404780705,0.19176132990596503;0.14457563498824563,0.39914770619122814,0.08726916559561408,0.15340908247649127",False,False,False,True,True,True,12/05/2021
2556,3,SSWI000000011771294,A,B,C,"elk,elk",elk,elk,"0.322265625,0.66796875",0.82958984375,0.81591796875,2,1,1,"0.7940340592868422,0.45987216752350873,0.4034090360971932,0.9197443350470175;0.1994850831191228,0.43989699807210536,0.3794389162382456,0.4185014162382456","0.1558504945239035,0.43821020619122814,0.27920809342868425,0.4367897474294738","0.15429686702855813,0.43892044716692985,0.27521305461060314,0.43892043557210536",False,False,False,True,True,True,12/05/2021
2557,3,SSWI000000011771302,A,B,C,elk,elk,elk,0.314208984375,0.43896484375,0.55126953125,1,1,1,"0.8451704355721054,0.38858309342868425,0.30965912885578933,0.5509588131426315","0.703125,0.41841262307210536,0.47869316495298253,0.46573149614421067","0.6214488299059651,0.42365055026254395,0.453125,0.4552556417633335",False,False,False,True,True,True,12/05/2021
2558,3,SSWI000000011771401,A,B,C,"wolf,deer","elk,elk,elk","elk,elk","0.3095703125,0.56298828125","0.27734375,0.89013671875,0.354736328125","0.6708984375,0.59326171875",2,3,2,"0.17613636469043858,0.44637783247649127,0.08416193814263155,0.1491477525705262;0.629261353095614,0.3774857796434211,0.1683238762852631,0.22301135309561407","0.0302734375,0.42427200966692985,0.060546875,0.26509231057210536;0.7407669948589476,0.4321732912382456,0.37926132990596506,0.28622158247649127;0.06531870972059418,0.42791191495298253,0.12468926613091698,0.25213066495298253","0.7102272706191228,0.44673293557210536,0.3764204587617544,0.2720170412382456;0.053444598583464925,0.46590908247649127,0.10688919716692985,0.33025566495298253",False,False,False,False,False,False,12/05/2021
2559,3,SSWI000000011808173,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2560,3,SSWI000000011808243,A,B,C,foxgray_foxred,,,0.88037109375,,,1,0,0,"0.6747158943338597,0.7544389162382457,0.4005682113322806,0.2056108376175437",,,False,True,True,False,False,False,12/05/2021
2561,3,SSWI000000011896055,A,B,C,wolf,,,0.8173828125,,,1,0,0,"0.89453125,0.7329545180485966,0.2109375,0.29261362371473687",,,False,True,True,False,False,False,12/05/2021
2562,3,SSWI000000011952724,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2563,3,SSWI000000011962425,A,B,C,,opossum,opossum,,0.68896484375,0.55810546875,0,1,1,,"0.1709872132739035,0.7331321043808772,0.14630682345219295,0.13884946133228057","0.2265625,0.8309658943338597,0.20561079123824563,0.18039770619122816",True,False,False,False,False,False,12/05/2021
2564,3,SSWI000000011996328,A,B,C,"foxgray_foxred,wolf",,,"0.38720703125,0.75341796875",,,2,0,0,"0.1875,0.6015624884051755,0.375,0.4417613530956141;0.18536931185736844,0.5999644665007896,0.37073862371473687,0.43359372681035097",,,False,True,True,False,False,False,12/05/2021
2565,3,SSWI000000011996329,A,B,C,"elk,wolf",,,"0.32470703125,0.74853515625",,,2,0,0,"0.27219460438087717,0.7393465824764912,0.5443892087617543,0.5042613299059651;0.26837713269114855,0.7384587899529825,0.5285866521412116,0.5174005850470175",,,False,True,True,False,False,False,12/05/2021
2566,3,SSWI000000012002832,A,B,C,turkey,,,0.8466796875,,,1,0,0,"0.3203125,0.6470170412382457,0.35440341752350873,0.3267045876175437",,,False,True,True,False,False,False,12/05/2021
2567,3,SSWI000000012047293,A,B,C,foxgray_foxred,foxgray_foxred,"foxgray_foxred,coyote",0.83935546875,0.806640625,"0.66943359375,0.418212890625",1,1,2,"0.8302556881426315,0.7707741224294737,0.28835229380877186,0.21271308504701747","0.42720168557210536,0.749999976810351,0.18039770619122816,0.15909087114421067","0.2792968634051755,0.7242542487147369,0.12464489690438592,0.17080966752350873;0.2789417603095614,0.7251420412382457,0.12180397938087718,0.16903408247649127",False,False,False,False,False,False,12/05/2021
2568,3,SSWI000000012058896,A,B,C,,raccoon,,,0.35791015625,,0,1,0,,"0.28870737371473687,0.6267755618573685,0.0816761237147369,0.05894887628526311",,True,False,True,False,False,False,12/05/2021
2569,3,SSWI000000012132250,A,B,C,raccoon,raccoon,raccoon,0.71923828125,0.681640625,0.76416015625,1,1,1,"0.8735795412382457,0.5028408943338597,0.15340908247649127,0.1214488762852631","0.8728692886677194,0.46235793557210536,0.11221591752350873,0.07670454123824563","0.8075283943338597,0.46803977061912283,0.15625004637929807,0.1051136237147369",False,False,False,False,False,False,12/05/2021
2570,3,SSWI000000012141496,A,B,C,"deer,deer,wolf","wolf,wolf","wolf,wolf","0.73974609375,0.32470703125,0.399658203125","0.681640625,0.47216796875","0.69873046875,0.42041015625",3,2,2,"0.6022727061912282,0.5969459974294737,0.36221591752350873,0.23650566495298253;0.31409799871473687,0.5241477293808772,0.08842329123824563,0.2301136237147369;0.31409799871473687,0.527343726810351,0.0855823737147369,0.22585229380877184","0.44673294716692985,0.5660511237147369,0.35298293557210536,0.3039772474294738;0.3300781134051755,0.5284090824764912,0.1743607680485966,0.22372158247649127","0.46626419716692985,0.5688920412382457,0.2862216056661403,0.30681816495298253;0.31640622681035097,0.5184658943338597,0.1754261237147369,0.2386363762852631",False,False,False,False,False,False,12/05/2021
2571,3,SSWI000000012172099,A,B,C,bear,raccoon,,0.79052734375,0.76171875,,1,1,0,"0.348810364047807,0.5266334974294737,0.15607243685736844,0.12784091752350873","0.49857951804859657,0.5177556649529825,0.1136363762852631,0.08664775257052622",,False,False,True,False,False,False,12/05/2021
2572,3,SSWI000000012187199,A,B,C,opossum,,,0.7138671875,,,1,0,0,"0.08007812210129388,0.6395596443338597,0.14683948389302634,0.1058238762852631",,,False,True,True,False,False,False,12/05/2021
2573,3,SSWI000000012303058,A,B,C,wolf,wolf,,0.86669921875,0.86572265625,,1,1,0,"0.11248223904780703,0.6693892087617543,0.22496447809561407,0.35440341752350873","0.8835227293808772,0.6226917487147369,0.2230113762852631,0.26598007990596506",,False,False,True,False,False,False,12/05/2021
2574,3,SSWI000000012312959,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2575,3,SSWI000000012325268,A,B,C,"raccoon,raccoon",,raccoon,"0.80224609375,0.43994140625",,0.61767578125,2,0,1,"0.48401987371473687,0.8558238299059651,0.13707382990596503,0.12073867009403495;0.9751420412382457,0.7185724368573685,0.04971591752350874,0.0941051262852631",,"0.9740767087617543,0.7171519549059651,0.05184658247649126,0.08700283247649127",False,True,False,False,False,False,12/05/2021
2576,3,SSWI000000012343278,A,B,C,wolf,,wolf,0.7421875,,0.349609375,1,0,1,"0.15338688998236844,0.5497158943338597,0.15238813498824563,0.14062495362070193",,"0.6335227061912282,0.46839487371473687,0.11789775257052622,0.10440341752350873",False,True,False,False,False,False,12/05/2021
2577,3,SSWI000000012377893,A,B,C,coyote,,,0.264404296875,,,1,0,0,"0.5298295412382457,0.5909090824764912,0.078125,0.06747158247649127",,,False,True,True,False,False,False,12/05/2021
2578,3,SSWI000000012383489,A,B,C,opossum,,,0.61181640625,,,1,0,0,"0.023415304607171054,0.6938920180485966,0.04683060921434211,0.09517045876175437",,,False,True,True,False,False,False,12/05/2021
2579,3,SSWI000000012391611,A,B,C,wolf,,,0.8203125,,,1,0,0,"0.8352272706191228,0.6871448737147369,0.3295454587617544,0.27627841752350873",,,False,True,True,False,False,False,12/05/2021
2580,3,SSWI000000012444637,A,B,C,"elk,elk,elk,elk","elk,elk,elk,elk,elk","elk,elk,elk,elk","0.8212890625,0.7705078125,0.80126953125,0.8076171875","0.291259765625,0.80078125,0.70458984375,0.7685546875,0.8056640625","0.8623046875,0.7119140625,0.798828125,0.7978515625",4,5,4,"0.43181816495298253,0.49786931185736844,0.140625,0.20241479380877184;0.7350851830015791,0.5436789561912282,0.1619317886677194,0.4779829123824563;0.08023348351017683,0.41761362371473687,0.15878017731350605,0.26775566495298253;0.20743074967868422,0.44957384150078955,0.1618430418808772,0.29687497681035097","0.48153408247649127,0.48579543557210536,0.06463066495298252,0.1775567886677194;0.20916192654780705,0.44957384150078955,0.1594460206191228,0.29474431185736844;0.7253195580015791,0.5446555186912282,0.17578120362070193,0.5030184574764912;0.4215198621199124,0.5092329587617543,0.17329543557210533,0.2265625;0.08180930238998407,0.4183238646904386,0.1623757070774003,0.26775568814263156","0.6983309574764912,0.5489168717868422,0.23970175514105244,0.4717684110971932;0.41903408247649127,0.5088778324764912,0.17471591752350873,0.23153408247649127;0.0818980797491175,0.41761362371473687,0.16273081859737906,0.26846591752350873;0.2091619323452193,0.45001774935736844,0.15980113530956142,0.29456674871473687",False,False,False,False,False,False,12/05/2021
2581,3,SSWI000000012445491,A,B,C,coyote,coyote,"foxgray_foxred,coyote",0.84912109375,0.85302734375,"0.40185546875,0.765625",1,1,2,"0.5323153324764912,0.5294744381426315,0.12784091752350873,0.18607954123824563","0.781249976810351,0.6377840592868422,0.2627840360971932,0.22017045876175437","0.867542603095614,0.6633522474294737,0.26491479380877186,0.1875;0.8700283943338597,0.6587357680485966,0.2599432113322806,0.18110795876175437",False,False,False,False,False,False,12/05/2021
2582,3,SSWI000000012450229,A,B,C,"raccoon,cottontail_snowshoehare",cottontail_snowshoehare,cottontail_snowshoehare,"0.70849609375,0.29736328125",0.3369140625,0.37890625,2,1,1,"0.0432794739047807,0.5948153324764912,0.0865589478095614,0.07883525257052622;0.6349431417633334,0.730823853095614,0.07670454123824563,0.05823862371473689","0.637073853095614,0.7301136237147369,0.07599428866771941,0.05965908247649126","0.637073853095614,0.7292258311912282,0.07599428866771941,0.060014162382456306",False,False,False,False,False,False,12/05/2021
2583,3,SSWI000000012471227,A,B,C,wolf,wolf,wolf,0.86376953125,0.88134765625,0.87451171875,1,1,1,"0.9225852061912282,0.6457741224294737,0.1548295876175437,0.25106533247649127","0.4204545412382456,0.5514914561912282,0.2421875,0.2109375","0.2907936652742983,0.5372869149529825,0.23517399935736844,0.1803977525705262",False,False,False,False,False,False,12/05/2021
2584,3,SSWI000000012667542,A,B,C,raccoon,"raccoon,raccoon","raccoon,raccoon",0.576171875,"0.68408203125,0.7626953125","0.72900390625,0.7509765625",1,2,2,"0.49964487371473687,0.6548295412382457,0.07599433504701748,0.06747158247649127","0.8053976830015791,0.722656226810351,0.1207386237147369,0.0660511237147369;0.4151278208816667,0.6530539793808772,0.08238635309561408,0.06107954123824563","0.7466264162382457,0.7137783943338597,0.10617900257052622,0.06960229380877185;0.3857421875,0.6516334974294737,0.09357246004701748,0.06321025257052622",False,False,False,False,False,False,12/05/2021
2585,3,SSWI000000012667554,A,B,C,raccoon,raccoon,,0.744140625,0.630859375,,1,1,0,"0.391779114047807,0.6424005618573685,0.1127486069514034,0.07173295876175437","0.0695134904971601,0.5933948737147369,0.08327414272041668,0.060369335047017476",,False,False,True,False,False,False,12/05/2021
2586,3,SSWI000000012670911,A,B,C,foxgray_foxred,,,0.8662109375,,,1,0,0,"0.33185368685736844,0.7535511237147369,0.2602982912382456,0.1803977525705262",,,False,True,True,False,False,False,12/05/2021
2587,3,SSWI000000012670913,A,B,C,"foxgray_foxred,deer,wolf",,,"0.3291015625,0.347412109375,0.28271484375",,,3,0,0,"0.7432528324764912,0.6594460206191228,0.5134943350470175,0.5035511237147369;0.7407670180485966,0.644176146904386,0.5170454587617543,0.5042613762852631;0.7420099368573685,0.6599786868573685,0.5159801262852631,0.5039062963792981",,,False,True,True,False,False,False,12/05/2021
2588,3,SSWI000000012670916,A,B,C,foxgray_foxred,,,0.81201171875,,,1,0,0,"0.7340198737147369,0.6825283943338597,0.5319602525705263,0.48863637628526313",,,False,True,True,False,False,False,12/05/2021
2589,3,SSWI000000012748622,A,B,C,elk,,,0.90478515625,,,1,0,0,"0.6732954587617543,0.5,0.6434659175235088,1.0",,,False,True,True,False,False,False,12/05/2021
2590,3,SSWI000000012762352,A,B,C,"wolf,coyote",coyote,coyote,"0.515625,0.716796875",0.85498046875,0.83984375,2,1,1,"0.7563920180485966,0.5671164793808772,0.2514204587617544,0.1988636237147369;0.7563920180485966,0.5582386237147369,0.2457386237147369,0.17400566495298253","0.693714478095614,0.531605103095614,0.2361505386677194,0.24431821133228057","0.6145241224294737,0.5376420412382457,0.28231533247649127,0.2109375",False,False,False,False,False,False,12/05/2021
2591,3,SSWI000000012766328,A,B,C,raccoon,raccoon,raccoon,0.828125,0.810546875,0.77978515625,1,1,1,"0.30877128995298253,0.652698853095614,0.15092329123824563,0.07599428866771941","0.7613636237147369,0.6995738299059651,0.1647727525705262,0.09090908247649127","0.8098366224294737,0.7159090592868422,0.18714492009403497,0.12357954123824563",False,False,False,False,False,False,12/05/2021
2592,3,SSWI000000012797190,A,B,C,wolf,wolf,wolf,0.8916015625,0.8173828125,0.76708984375,1,1,1,"0.8703835206191228,0.705433228095614,0.2592329587617544,0.37606537885578933","0.4754971443338597,0.5944602061912282,0.07954545876175437,0.1867897474294738","0.45809658247649127,0.5617897474294737,0.05894882990596505,0.1796875",False,False,False,False,False,False,12/05/2021
2593,3,SSWI000000012824921,A,B,C,coyote,"wolf,raccoon",raccoon,0.857421875,"0.76806640625,0.39599609375",0.46435546875,1,2,1,"0.5213068118573685,0.5561079355721054,0.16264204123824563,0.21164770619122816","0.9375,0.6580255154780704,0.125,0.2791192886677194;0.5213068118573685,0.5600141855721054,0.15482954123824563,0.08522729380877185","0.5166903324764912,0.5600141855721054,0.15909091752350873,0.08877837114421068",False,False,False,False,False,False,12/05/2021
2594,3,SSWI000000012825442,A,B,C,turkey,coyote,coyote,0.50830078125,0.31884765625,0.388427734375,1,1,1,"0.9225852061912282,0.8364701662382457,0.1548295876175437,0.22762783247649127","0.9211647474294737,0.8110795412382457,0.15482949485894756,0.2585227525705262","0.9190340824764912,0.8112570811912282,0.16193183504701747,0.2468040025705262",False,False,False,False,False,False,12/05/2021
2595,3,SSWI000000012848992,A,B,C,foxgray_foxred,foxgray_foxred,foxgray_foxred,0.74072265625,0.73974609375,0.791015625,1,1,1,"0.3190695927860527,0.6285511237147369,0.10191760309561408,0.09872158247649127","0.3550248537382456,0.6534090592868422,0.10458095747649127,0.1051136237147369","0.28986149935736844,0.6598011237147369,0.15891333119122816,0.10582382990596505",False,False,False,False,False,False,12/05/2021
2596,3,SSWI000000012853074,A,B,C,turkey,,,0.472412109375,,,1,0,0,"0.49431816495298253,0.8938209974294737,0.1875,0.21235800514105244",,,False,True,True,False,False,False,12/05/2021
2597,3,SSWI000000012863544,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2598,3,SSWI000000012873358,A,B,C,"elk,coyote","coyote,elk","coyote,elk","0.76171875,0.492431640625","0.5185546875,0.7353515625","0.49755859375,0.76171875",2,2,2,"0.7201704123824563,0.6500355103095614,0.5568181649529825,0.5749289793808772;0.2805397590242983,0.8451704355721054,0.08806818814263155,0.1775567886677194","0.28036220747649127,0.8437499768103509,0.08984375,0.1761363762852631;0.7201704587617543,0.6408913331191228,0.5596590824764912,0.5733310038557893","0.2796519896904386,0.8451704355721054,0.09303977061912282,0.17897729380877184;0.7159090824764912,0.6438209974294737,0.5681818350470175,0.5802556649529825",False,False,False,False,False,False,12/05/2021
2599,3,SSWI000000012873383,A,B,C,,"elk,wolf",elk,,"0.7353515625,0.251953125",0.8505859375,0,2,1,,"0.17498223798343837,0.5797229813225001,0.348544021462597,0.8320311920258774;0.17471590592868422,0.5722656134051755,0.34943181185736844,0.7134232680485966","0.3175603649536527,0.5765269954878508,0.6248224350456771,0.8270596791183332",True,False,False,False,False,False,12/05/2021
2600,3,SSWI000000012873396,A,B,C,,elk,elk,,0.50537109375,0.5810546875,0,1,1,,"0.9552556649529825,0.6495028092868422,0.08948867009403495,0.1995738762852631","0.9470880386677194,0.6463068118573685,0.10582392266456117,0.22727270619122816",True,False,False,False,False,False,12/05/2021
2601,3,SSWI000000012873398,A,B,C,elk,elk,elk,0.84619140625,0.8291015625,0.85791015625,1,1,1,"0.4829545296434211,0.535511353095614,0.32386360052508784,0.3267045412382456","0.470880676547807,0.5426136237147369,0.3473011469043859,0.3196022474294738","0.46812852900078955,0.5348011121199123,0.3563565193338597,0.32173293557210536",False,False,False,False,False,False,12/05/2021
2602,3,SSWI000000012915863,A,B,C,turkey,raccoon,"raccoon,turkey",0.388427734375,0.52587890625,"0.36279296875,0.386474609375",1,1,2,"0.9353692886677194,0.6203834974294737,0.12926142266456117,0.1321022474294738","0.8210227061912282,0.5809658943338597,0.06960224742947378,0.09446020619122815","0.7762783943338597,0.5894886005250879,0.10937504637929807,0.11860795876175437;0.775745728095614,0.5930397474294737,0.11044037885578932,0.12215908247649127",False,False,False,False,False,False,12/05/2021
2603,3,SSWI000000012925030,A,B,C,"elk,elk",,elk,"0.7119140625,0.81787109375",,0.70654296875,2,0,1,"0.9467329587617543,0.527343726810351,0.10653408247649127,0.30042612371473687;0.16015625,0.5,0.3203125,1.0",,"0.30007102061912283,0.4985795412382456,0.5923295412382457,0.9971590824764912",False,True,False,False,True,False,12/05/2021
2604,3,SSWI000000012925032,A,B,C,elk,elk,elk,0.30322265625,0.52734375,0.55859375,1,1,1,"0.30450993685736844,0.49218747028826215,0.5933948737147369,0.9446022140943533","0.3029119127789529,0.4944957172254661,0.5717329167305155,0.9513493903139805","0.3009587877789529,0.4955610837617544,0.5678266667305155,0.9520596675235088",False,False,False,True,True,True,12/05/2021
2605,3,SSWI000000012925036,A,B,C,elk,"elk,elk","elk,elk",0.8388671875,"0.30517578125,0.88671875","0.67236328125,0.78076171875",1,2,2,"0.35564630227248356,0.49183237371473687,0.6892755604080154,0.9836647474294737","0.7883522706191228,0.5746626346669299,0.4232954587617544,0.45436789561912283;0.4960937373181607,0.5033735540500165,0.9751420202226262,0.9904118816178621","0.8061079355721054,0.6008522474294737,0.38778412885578933,0.42613632990596506;0.4955610626555504,0.500177522923084,0.9861505345008293,0.9854402737776922",False,False,False,False,False,False,12/05/2021
2606,3,SSWI000000012925065,A,B,C,elk,"elk,bear",elk,0.68994140625,"0.712890625,0.285400390625",0.755859375,1,2,1,"0.5102982948616283,0.5007102357217968,0.9794034102767434,0.9943181986504412","0.49715908247649127,0.5037286676534404,0.9943181649529825,0.9897016544110144;0.9019886237147369,0.89453125,0.1960227525705262,0.2109375","0.5,0.5047940338273903,1.0,0.9904119323452193",False,False,False,True,True,True,12/05/2021
2607,3,SSWI000000012925067,A,B,C,elk,elk,,0.86767578125,0.9365234375,,1,1,0,"0.5,0.5030184658102714,1.0,0.9939630683794572","0.5024858039200849,0.5,0.990767062253865,1.0",,False,False,True,True,True,True,12/05/2021
2608,3,SSWI000000012925071,A,B,C,,elk,elk,,0.666015625,0.70068359375,0,1,1,,"0.4984019801790591,0.4868607912382456,0.9918323695478468,0.9737215824764912","0.5007102061912282,0.5,0.9857954123824563,1.0",True,False,False,True,True,True,12/05/2021
2609,3,SSWI000000013012899,A,B,C,"wolf,coyote",coyote,,"0.47802734375,0.493896484375",0.57763671875,,2,1,0,"0.8700283711442107,0.6892755618573685,0.2357954123824563,0.17968754637929807;0.8700283943338597,0.6901633543808772,0.24289770619122816,0.18217329123824563","0.04438920296434211,0.6596235605721054,0.08877840592868422,0.20205962114421067",,False,False,True,False,False,False,12/05/2021
2610,3,SSWI000000013355833,A,B,C,raccoon,raccoon,raccoon,0.62255859375,0.380126953125,0.640625,1,1,1,"0.8515625,0.6335227061912282,0.07386367009403495,0.05397724742947378","0.8146306649529825,0.6448863299059651,0.14488632990596503,0.0703125","0.7393465592868422,0.6235795180485966,0.12357954123824563,0.08380678866771941",False,False,False,False,False,False,12/05/2021
2611,3,SSWI000000013380658,A,B,C,"opossum,deer","foxgray_foxred,deer,opossum","deer,opossum","0.80224609375,0.78173828125","0.59423828125,0.73974609375,0.6962890625","0.7666015625,0.5634765625",2,3,2,"0.47798293557210536,0.6954900399529825,0.32102270619122814,0.14737216752350873;0.539417603095614,0.353338073452193,0.11079545876175437,0.11931818814263155","0.8281249768103509,0.7038352061912282,0.3423295412382456,0.1803977525705262;0.5390625,0.351740051547807,0.11150566495298252,0.1161221443338597;0.828125,0.7033025399529825,0.33948867009403494,0.17578125","0.539062476810351,0.35333806185736844,0.11008520619122815,0.11647729380877185;0.8920454587617543,0.7203479987147369,0.21590908247649127,0.1743608376175437",False,False,False,False,False,False,12/05/2021
2612,3,SSWI000000013385266,A,B,C,deer,deer,deer,0.84814453125,0.75634765625,0.65283203125,1,1,1,"0.7727272474294737,0.4367897590242983,0.22301132990596503,0.24218747681035097","0.42755681185736844,0.3901811037382456,0.06107954123824563,0.14151279252350873","0.40731533247649127,0.3984374884051755,0.05539775257052622,0.10085227061912282",False,False,False,False,False,False,12/05/2021
2613,3,SSWI000000013385289,A,B,C,deer,deer,deer,0.83447265625,0.85888671875,0.87158203125,1,1,1,"0.5440340824764912,0.5121626346669299,0.23863632990596503,0.3890269780956141","0.5962357912382457,0.529119300262544,0.28622158247649127,0.41903405928684223","0.6656604987147369,0.5365766971669299,0.2936790025705262,0.47798293557210536",False,False,False,False,False,False,12/05/2021
2614,3,SSWI000000013385317,A,B,C,"deer,deer","deer,deer","deer,deer","0.86669921875,0.66357421875","0.681640625,0.8125","0.6865234375,0.8017578125",2,2,2,"0.8721590592868422,0.47833805026254395,0.25426137628526313,0.31818181185736844;0.3667435921434211,0.345880676547807,0.04279118685736845,0.06676135309561408","0.36718747681035097,0.34490410245298253,0.04545454123824563,0.07084516623824563;0.6805752461442107,0.4421164677860527,0.15731533247649127,0.2684658943338597","0.36727626997649127,0.3450816655956141,0.04598720747649126,0.06977983376175437;0.6310369149529825,0.435724426547807,0.1335227525705262,0.2606533943338597",False,False,False,False,False,False,12/05/2021
2615,3,SSWI000000013400931,A,B,C,bear,bear,bear,0.81982421875,0.78564453125,0.87353515625,1,1,1,"0.341885639179079,0.7393465824764912,0.43980821650078955,0.5213068350470175","0.46235794716692985,0.7397017087617543,0.40838068814263156,0.5205965824764912","0.44806461276254395,0.7448508543808772,0.37801843428684223,0.5102982912382457",False,False,False,False,False,False,12/05/2021
2616,3,SSWI000000013400932,A,B,C,bear,,,0.85302734375,,,1,0,0,"0.5060369265478071,0.5114523936912282,0.4012783943338597,0.46004970747649127",,,False,True,True,False,False,False,12/05/2021
2617,3,SSWI000000013424924,A,B,C,,,,,,,0,0,0,,,,True,True,True,False,False,False,12/05/2021
2618,3,SSWI000000013425845,A,B,C,raccoon,,,0.7958984375,,,1,0,0,"0.8636363299059651,0.8948863299059651,0.265625,0.20880683504701747",,,False,True,True,False,False,False,12/05/2021
2619,3,SSWI000000013432322,A,B,C,coyote,coyote,coyote,0.86279296875,0.85546875,0.87158203125,1,1,1,"0.8870738299059651,0.7457386005250879,0.22443183504701747,0.29261362371473687","0.7045454355721054,0.8126775167633334,0.35085229380877186,0.31924712114421067","0.6981534175235088,0.8096590592868422,0.34943183504701747,0.3110795412382456",False,False,False,False,False,False,12/05/2021
