Model_Output_ID,model_id,image_group_id,image_id_1,image_id_2,image_id_3,image_id_1_species_name,image_id_2_species_name,image_id_3_species_name,image_id_1_conf,image_id_2_conf,image_id_3_conf,image_id_1_bbox,image_id_2_bbox,image_id_3_bbox,image_id_1_count,image_id_2_count,image_id_3_count,image_id_1_blank,image_id_2_blank,image_id_3_blank,image_id_1_detectable,image_id_2_detectable,image_id_3_detectable,load_date
5372,3,SSWI000000019065025,A,B,C,,,,,,,,,,0,0,0,True,True,True,False,False,False,12/05/2021
5373,3,SSWI000000019068138,A,B,C,coyote,coyote,coyote,0.8798828125,0.8798828125,0.8935546875,"0.8544033943338597,0.5205965824764912,0.25000004637929807,0.20596591752350873","0.6656604987147369,0.48508520619122814,0.22549716752350873,0.20738632990596503","0.621448853095614,0.48792612371473687,0.2386363762852631,0.19034091752350873",1,1,1,False,False,False,False,False,False,12/05/2021
5374,3,SSWI000000019084572,A,B,C,foxgray_foxred,"coyote,coyote,foxgray_foxred,deer","deer,deer",0.5634765625,"0.336669921875,0.339599609375,0.267822265625,0.5205078125","0.2568359375,0.48046875","0.25337357216692985,0.6544744149529825,0.1629971443338597,0.12855117009403497","0.6548295412382457,0.5404829355721054,0.0859375,0.14346587114421067;0.10775478994955046,0.6360085206191228,0.127885293815636,0.1598011237147369;0.3130326546434211,0.6592684574764912,0.15589485052508786,0.13884941495298253;0.10890891124412282,0.6381391855721054,0.13232421875,0.16690337114421067","0.3188920412382456,0.6596235605721054,0.15411933504701747,0.1480823737147369;0.11356977561324563,0.6399147474294737,0.13898259310736844,0.16974433504701747",1,4,2,False,False,False,False,False,False,12/05/2021
5375,3,SSWI000000019084573,A,B,C,coyote,coyote,coyote,0.5712890625,0.56787109375,0.53369140625,"0.32874643621473687,0.6502130386677194,0.146484375,0.1399147474294738","0.32794743685736844,0.6480823737147369,0.14382104380877184,0.1477272474294738","0.3323863530956141,0.6491477061912282,0.1598011237147369,0.14275566495298253",1,1,1,False,False,False,False,False,False,12/05/2021
5376,3,SSWI000000019091174,A,B,C,bear,turkey,,0.491943359375,0.3642578125,,"0.14950284194257846,0.6555397474294737,0.2961647748765974,0.22159091752350873","0.9332386237147369,0.7192826198589476,0.1335227525705262,0.29723007990596506",,1,1,0,False,False,True,False,False,False,12/05/2021
5377,3,SSWI000000019113024,A,B,C,,,,,,,,,,0,0,0,True,True,True,False,False,False,12/05/2021
5378,3,SSWI000000019113098,A,B,C,deer,deer,coyote,0.4541015625,0.411376953125,0.78759765625,"0.08127662983346493,0.6278408943338597,0.16255325966692985,0.21732954123824563","0.29274679607171056,0.6139914561912282,0.22913707280956142,0.15340908247649127","0.39595168557210536,0.6040482680485966,0.18607954123824563,0.1605113762852631",1,1,1,False,False,False,False,False,False,12/05/2021
5379,3,SSWI000000019117188,A,B,C,turkey,,,0.5703125,,,"0.42862215592868425,0.582031226810351,0.09090910566614029,0.06960229380877185",,,1,0,0,False,True,True,False,False,False,12/05/2021
5380,3,SSWI000000019121520,A,B,C,"opossum,deer,deer,deer","deer,opossum,coyote","deer,coyote,opossum","0.46728515625,0.488037109375,0.63525390625,0.7216796875","0.5966796875,0.61572265625,0.460205078125","0.337646484375,0.455078125,0.646484375","0.2981178840242983,0.8899147474294737,0.11541193814263155,0.07954550514105244;0.6775568118573685,0.5973011237147369,0.0745738762852631,0.15909091752350873;0.8373579123824563,0.8544033943338597,0.19176132990596503,0.2911932113322806;0.7427201430485966,0.500355103095614,0.08132104380877185,0.1441761237147369","0.7095170180485966,0.5635653092868422,0.06960229380877185,0.12642045876175437;0.2975852177860527,0.8892045412382457,0.11505681185736845,0.07670458761754369;0.7833806649529825,0.8002485605721054,0.09517050514105244,0.3256392087617544","0.7650923105721054,0.7322442886677194,0.08913354380877185,0.2414772474294738;0.7642044948589476,0.7350852293808772,0.08806816495298252,0.2386363762852631;0.2954545412382456,0.8920454123824563,0.11470170876175437,0.08238632990596505",4,3,3,False,False,False,False,False,False,12/05/2021
5381,3,SSWI000000019122256,A,B,C,elk,elk,elk,0.90234375,0.76513671875,0.87548828125,"0.5047940338273903,0.5,0.9904119323452193,1.0","0.5003551136260699,0.5024857785564063,0.9992897727478601,0.9879261026991174","0.5001775482867626,0.5023082088916859,0.9882812333324398,0.9868607368875058",1,1,1,False,False,False,True,True,True,12/05/2021
5382,3,SSWI000000019122257,A,B,C,"elk,elk,elk,elk",elk,elk,"0.5126953125,0.8486328125,0.263916015625,0.80029296875",0.71484375,0.330078125,"0.7556817654780704,0.35298293557210536,0.11505678866771941,0.2563920412382456;0.5866477293808772,0.2855113530956141,0.13920454123824563,0.20383520619122816;0.5419033943338597,0.287286926547807,0.06818178866771941,0.16761364690438593;0.8728692886677194,0.39124644201214914,0.2514204123824563,0.39932528092868425","0.652343726810351,0.2814275457503948,0.08451704123824563,0.19424715592868422","0.667968726810351,0.28728691495298253,0.09517045876175437,0.15625",4,1,1,False,False,False,True,True,True,12/05/2021
5383,3,SSWI000000019122309,A,B,C,elk,elk,elk,0.86865234375,0.86767578125,0.869140625,"0.6122158711442107,0.26087534826214914,0.15340908247649127,0.19628905090517548","0.6100852061912282,0.2631391913695176,0.1569602525705262,0.19140623840517548","0.6100852061912282,0.26491476482171056,0.1569602525705262,0.18821021778605268",1,1,1,False,False,False,False,False,False,12/05/2021
5384,3,SSWI000000019122314,A,B,C,elk,"elk,elk,bear",bear,0.76220703125,"0.798828125,0.78125,0.63720703125",0.8671875,"0.644531226810351,0.272372150131272,0.0973011237147369,0.16548294716692985","0.6036931649529825,0.2832031134051755,0.08806816495298252,0.17223010309561407;0.6676136237147369,0.2661576604408334,0.04971591752350874,0.14630680026254392;0.31711647938087717,0.4971590737803729,0.6342329587617543,0.9673295122511844","0.5035511363965762,0.47869316495298253,0.9928977272068475,0.9573863299059651",1,3,1,False,False,False,False,False,False,12/05/2021
5385,3,SSWI000000019122329,A,B,C,elk,elk,elk,0.82373046875,0.857421875,0.8798828125,"0.20259233376175437,0.35369316495298253,0.40518466752350873,0.7073863299059651","0.4374112068338597,0.3509410342546944,0.6550070811912282,0.6972655913025413","0.6382279671434211,0.33735793557210536,0.6028053956191228,0.6747158711442107",1,1,1,False,False,False,False,False,False,12/05/2021
5386,3,SSWI000000019122331,A,B,C,elk,,,0.59765625,,,"0.04154829413695176,0.3584871958816667,0.08309658827390352,0.39026985052508784",,,1,0,0,False,True,True,False,False,False,12/05/2021
5387,3,SSWI000000019122332,A,B,C,elk,elk,elk,0.8798828125,0.87451171875,0.84912109375,"0.17640269780956142,0.3209339275186185,0.35280539561912283,0.48881388725118435","0.4895241224294738,0.29279118250930924,0.5266334974294737,0.5017755473638378","0.6223366340242983,0.2859552551547807,0.49396306185736844,0.4905894896904386",1,1,1,False,False,False,False,False,False,12/05/2021
5388,3,SSWI000000019122361,A,B,C,elk,elk,elk,0.9140625,0.81201171875,0.88037109375,"0.6590021011677194,0.5,0.6635297873824563,1.0","0.6843039561912282,0.5,0.6186079123824563,1.0","0.685369300262544,0.5,0.6221590592868422,1.0",1,1,1,False,False,False,False,False,False,12/05/2021
5389,3,SSWI000000019122376,A,B,C,"bear,elk","elk,bear",elk,"0.5029296875,0.483154296875","0.65869140625,0.41259765625",0.59521484375,"0.5078124739116449,0.7331320580015791,0.9502840418946055,0.5195312036207019;0.5,0.4765625,1.0,0.953125","0.5053267044136952,0.5030184658102714,0.9893465911726096,0.9939630683794572;0.06729403092868422,0.29252484069406803,0.13458806185736844,0.5328479784237939","0.11878550397996482,0.4895241351113131,0.23686078070778976,0.9726562246363214",2,2,1,False,False,False,True,True,False,12/05/2021
5390,3,SSWI000000019122384,A,B,C,elk,elk,elk,0.73193359375,0.85302734375,0.8525390625,"0.7295809342868422,0.3696732970356579,0.5323152860971933,0.5056818234521929","0.3309658943338597,0.37633165400078955,0.6619317886677194,0.6408025167633334","0.2291370696447631,0.41450638466692985,0.45791902566345627,0.5715553956191228",1,1,1,False,False,False,False,False,False,12/05/2021
5391,3,SSWI000000019122413,A,B,C,elk,elk,,0.791015625,0.84423828125,,"0.6965553956191228,0.3899147474294738,0.6068892087617543,0.7798294948589476","0.23579545876175437,0.3882279700421272,0.47159091752350873,0.6155894722982018",,1,1,0,False,False,True,False,False,False,12/05/2021
5392,3,SSWI000000019122480,A,B,C,"elk,elk","elk,elk",elk,"0.8701171875,0.783203125","0.73095703125,0.84716796875",0.79833984375,"0.24822442971826686,0.2808948842225466,0.49289772303995755,0.552556814031398;0.6789772474294737,0.22638494555348684,0.15625,0.32634944394004384","0.07461824967868422,0.382102253226886,0.14923649935736844,0.3799715708816667;0.673828101810351,0.25617008730995616,0.16086645619122816,0.2674893202390352","0.6697442886677194,0.24711470328565788,0.171875,0.2927024284757017",2,2,1,False,False,False,False,False,False,12/05/2021
5393,3,SSWI000000019122547,A,B,C,elk,"elk,bear,elk",,0.8740234375,"0.7861328125,0.51611328125,0.36181640625",,"0.6812854755250879,0.49112216752350873,0.6345880386677194,0.9822443350470175","0.11594460438087718,0.5039062373181606,0.23188920876175437,0.9907670202226262;0.11203835438087718,0.69140625,0.22407670876175437,0.6171875;0.0729536566158649,0.357421875,0.14564097800651582,0.71484375",,1,3,0,False,False,True,False,False,False,12/05/2021
5394,3,SSWI000000019124702,A,B,C,deer,deer,deer,0.767578125,0.49365234375,0.73193359375,"0.2228338073452193,0.4981356333816667,0.17933238530956142,0.37162639304859657","0.17844459858346493,0.5160688730721054,0.12997159407131578,0.41956674871473687","0.17498223325039478,0.5098543949764912,0.13867186340517548,0.39932529252350873",1,1,1,False,False,False,False,False,False,12/05/2021
5395,3,SSWI000000019124813,A,B,C,"deer,deer","deer,deer","deer,deer","0.6669921875,0.80322265625","0.6689453125,0.83203125","0.818359375,0.791015625","0.742187476810351,0.3955965708816667,0.10369321133228059,0.19957385309561407;0.8735795180485966,0.528675415595614,0.24999995362070193,0.5150923337617543","0.7677556417633334,0.3923117802860527,0.1221590360971932,0.19122868685736844;0.8813920412382457,0.5204190193338597,0.23721591752350873,0.5046164561912282","0.7906604987147369,0.39985794716692985,0.1516334974294738,0.1846591056661403;0.9183238299059651,0.5191761237147369,0.16193183504701747,0.5028409175235088",2,2,2,False,False,False,False,False,False,12/05/2021
5396,3,SSWI000000019124833,A,B,C,"deer,elk",deer,deer,"0.69384765625,0.794921875",0.62841796875,0.7197265625,"0.07346412983346493,0.547673987762544,0.14692825966692985,0.42453835438087717;0.4556107796434211,0.43181816495298253,0.13707385309561407,0.29332382990596506","0.46874998840517546,0.4225852177860527,0.1711647706191228,0.2769886469043859","0.48153408247649127,0.4261363646904386,0.1711647474294738,0.27272727061912283",2,1,1,False,False,False,False,False,False,12/05/2021
5397,3,SSWI000000019125218,A,B,C,,,,,,,,,,0,0,0,True,True,True,False,False,False,12/05/2021
5398,3,SSWI000000019125311,A,B,C,deer,"deer,deer","deer,deer",0.8095703125,"0.833984375,0.73828125","0.85986328125,0.708984375","0.582386353095614,0.6693891855721054,0.24857954123824563,0.35866479380877186","0.44034090592868425,0.6651278324764912,0.43181818814263156,0.48224433504701747;0.7975851830015791,0.5539772474294737,0.14062495362070193,0.14559658247649127","0.3301668862803729,0.7274502925235088,0.4760298047746931,0.45703125;0.7791193118573685,0.5500709974294737,0.12500004637929807,0.19247158247649127",1,2,2,False,False,False,False,False,False,12/05/2021
5399,3,SSWI000000019126514,A,B,C,"elk,bear","bear,elk",elk,"0.4052734375,0.72998046875","0.37060546875,0.5546875",0.6611328125,"0.5088778404479332,0.49573862806279606,0.9822443191041338,0.9659090737803728;0.8810369149529825,0.38245737951214914,0.23792617009403497,0.380681823452193","0.06756036984521929,0.8496093518103509,0.13512073969043858,0.2950994613322806;0.4438920412382456,0.5039062202882622,0.8877840824764912,0.9836647140943533","0.5106533798403291,0.4978692886677194,0.9701703949902195,0.9957385773354388",2,2,1,False,False,False,True,True,True,12/05/2021
5400,3,SSWI000000019126673,A,B,C,deer,,,0.79833984375,,,"0.7849786636677194,0.5962357680485966,0.1928266623824563,0.30894887628526313",,,1,0,0,False,True,True,False,False,False,12/05/2021
5401,3,SSWI000000019126757,A,B,C,deer,deer,deer,0.79443359375,0.82666015625,0.845703125,"0.8551135773354388,0.5955255618573685,0.15056816495298253,0.2592329587617544","0.8558238299059651,0.6324573737147369,0.16619316495298253,0.22088066495298253","0.8501419948589476,0.6452414561912282,0.15056816495298253,0.2038352525705262",1,1,1,False,False,False,False,False,False,12/05/2021
5402,3,SSWI000000019151976,A,B,C,,,,,,,,,,0,0,0,True,True,True,False,False,False,12/05/2021
5403,3,SSWI000000019156112,A,B,C,"deer,deer","coyote,deer","deer,deer","0.8115234375,0.7177734375","0.67529296875,0.73193359375","0.744140625,0.798828125","0.39266689497649127,0.5023970096669299,0.25301845747649127,0.3304332280956141;0.09517045296434211,0.5573508543808772,0.19034090592868422,0.4591619613322806","0.4157492802860527,0.5000887583816668,0.18554685181035097,0.3265269780956141;0.08860085227478601,0.5566405902155265,0.17631392045042799,0.4662641391928073","0.4100674568338597,0.500798987762544,0.2068536636677194,0.33789060181035097;0.07905717171434211,0.519353675262544,0.15811434342868422,0.5379971443338597",2,2,2,False,False,False,False,False,False,12/05/2021
5404,3,SSWI000000019157700,A,B,C,"foxgray_foxred,coyote","foxgray_foxred,deer","foxgray_foxred,deer","0.314697265625,0.431640625","0.452880859375,0.469970703125","0.2685546875,0.57568359375","0.685546851810351,0.6125709974294737,0.19992895619122816,0.13778408247649127;0.6809303724294737,0.6115056417633334,0.20916191495298253,0.13920454123824563","0.6942471443338597,0.6026278324764912,0.24076704123824563,0.13565341752350873;0.6922939961442107,0.6029829355721054,0.24325283247649127,0.13778412885578933","0.721058228095614,0.6022727061912282,0.20845170876175437,0.1335227525705262;0.6990411636677194,0.6001420412382457,0.24964482733543883,0.13494316495298253",2,2,2,False,False,False,False,False,False,12/05/2021
5405,3,SSWI000000019157769,A,B,C,"raccoon,foxgray_foxred",raccoon,raccoon,"0.5107421875,0.564453125",0.59521484375,0.5947265625,"0.5305397474294737,0.6310369149529825,0.04971591752350874,0.04616474742947378;0.8323863299059651,0.5450994381426315,0.16619316495298253,0.08451704123824563","0.5305397474294737,0.6310369149529825,0.04971591752350874,0.046875","0.5308948737147369,0.6313920412382457,0.04971591752350874,0.046875",2,1,1,False,False,False,False,False,False,12/05/2021
5406,3,SSWI000000019157826,A,B,C,deer,deer,deer,0.51025390625,0.6943359375,0.67431640625,"0.42933237371473687,0.589843726810351,0.0703125,0.07599428866771941","0.45951701804859657,0.585937476810351,0.06107954123824563,0.0745738762852631","0.4740767087617544,0.5806107912382457,0.06747158247649127,0.07599433504701748",1,1,1,False,False,False,False,False,False,12/05/2021
5407,3,SSWI000000019157829,A,B,C,foxgray_foxred,,,0.3994140625,,,"0.24644885309561407,0.6441761237147369,0.12606533247649127,0.08025566495298252",,,1,0,0,False,True,True,False,False,False,12/05/2021
5408,3,SSWI000000019158866,A,B,C,,,,,,,,,,0,0,0,True,True,True,False,False,False,12/05/2021
5409,3,SSWI000000019158875,A,B,C,deer,deer,deer,0.841796875,0.87548828125,0.798828125,"0.8462357912382457,0.7501775399529825,0.30752841752350873,0.49964492009403494","0.7693536868573685,0.7443181649529825,0.46129262628526313,0.5113636700940349","0.730823853095614,0.7377485837617543,0.4545454587617544,0.5245028324764912",1,1,1,False,False,False,False,False,False,12/05/2021
5410,3,SSWI000000019158882,A,B,C,deer,deer,deer,0.74755859375,0.76806640625,0.716796875,"0.36993961276254395,0.5113636237147369,0.11310368685736845,0.15056816495298253","0.38751774935736844,0.5284090824764912,0.11274858376175437,0.16690341752350873","0.4112215708816667,0.539062476810351,0.12428977061912282,0.16264204123824563",1,1,1,False,False,False,False,False,False,12/05/2021
5411,3,SSWI000000019158896,A,B,C,deer,deer,deer,0.75341796875,0.75927734375,0.61962890625,"0.624999976810351,0.5557528092868422,0.17045454123824563,0.1051136237147369","0.7130681649529825,0.5621448737147369,0.17613632990596503,0.12713066495298253","0.7876420412382457,0.5756391855721054,0.1860795876175437,0.1384942886677194",1,1,1,False,False,False,False,False,False,12/05/2021
5412,3,SSWI000000019158902,A,B,C,deer,deer,deer,0.63916015625,0.56494140625,0.60546875,"0.36860793557210536,0.5102982680485966,0.1441761237147369,0.1598011237147369","0.3681640509051755,0.512073853095614,0.14080256314263156,0.16477270619122816","0.37322441495298253,0.5110084974294737,0.14559658247649127,0.15838066495298253",1,1,1,False,False,False,False,False,False,12/05/2021
5413,3,SSWI000000019158937,A,B,C,bear,bear,bear,0.7919921875,0.81396484375,0.8125,"0.19211647358346493,0.6459516855721054,0.326349426547807,0.21946020619122816","0.19904119120542763,0.646484351810351,0.33345170006563596,0.2127130386677194","0.21688564497649127,0.6411576662382457,0.33753549871473687,0.19637783247649127",1,1,1,False,False,False,False,False,False,12/05/2021
5414,3,SSWI000000019158997,A,B,C,,,,,,,,,,0,0,0,True,True,True,False,False,False,12/05/2021
5415,3,SSWI000000019159166,A,B,C,raccoon,,,0.3515625,,,"0.11294832780368422,0.47762783247649127,0.12140446810736845,0.11363632990596505",,,1,0,0,False,True,True,False,False,False,12/05/2021
5416,3,SSWI000000019159169,A,B,C,bear,bear,,0.86328125,0.8701171875,,"0.300958801547807,0.674183228095614,0.31711647938087717,0.24538354380877184","0.5997869149529825,0.6912286636677194,0.3359375,0.2652698273354388",,1,1,0,False,False,True,False,False,False,12/05/2021
5417,3,SSWI000000019159170,A,B,C,turkey,turkey,deer,0.7470703125,0.70556640625,0.7939453125,"0.8952414561912282,0.6653053724294737,0.2095170876175437,0.30291191495298253","0.8176491456191228,0.7400567886677194,0.3647017087617544,0.4701704123824563","0.7805397706191228,0.7428976830015791,0.4389204587617544,0.42187495362070193",1,1,1,False,False,False,False,False,False,12/05/2021
5418,3,SSWI000000019159182,A,B,C,,,,,,,,,,0,0,0,True,True,True,False,False,False,12/05/2021
5419,3,SSWI000000019159192,A,B,C,deer,,,0.66259765625,,,"0.9371448737147369,0.7762784175235088,0.1257102525705262,0.41193183504701747",,,1,0,0,False,True,True,False,False,False,12/05/2021
5420,3,SSWI000000019159197,A,B,C,deer,deer,deer,0.81787109375,0.81640625,0.82421875,"0.43314983054859657,0.5088778324764912,0.20188208119122816,0.2109375","0.44220523776254395,0.5142045412382457,0.1979758543808772,0.21590908247649127","0.4424715708816667,0.5152698737147369,0.19957385309561407,0.21661933504701747",1,1,1,False,False,False,False,False,False,12/05/2021
5421,3,SSWI000000019159206,A,B,C,deer,deer,deer,0.681640625,0.73486328125,0.78173828125,"0.4517045412382456,0.5102982680485966,0.11434658247649127,0.1370738762852631","0.4108664677860527,0.5063920180485966,0.1491477293808772,0.12642045876175437","0.4013671759051755,0.5131391855721054,0.12908381314263156,0.14772729380877184",1,1,1,False,False,False,False,False,False,12/05/2021
5422,3,SSWI000000019159208,A,B,C,"deer,deer","deer,deer","deer,deer","0.724609375,0.73681640625","0.75048828125,0.7021484375","0.71240234375,0.75537109375","0.35298293557210536,0.5085227061912282,0.11008520619122815,0.12713066495298253;0.6686789561912282,0.5649857912382457,0.19815341752350873,0.16193183504701747","0.347833801547807,0.5110085206191228,0.11896306185736845,0.13352270619122816;0.6663707049059651,0.5642755618573685,0.20134941495298253,0.1676136237147369","0.6661931649529825,0.5639204355721054,0.19744316495298253,0.1605113762852631;0.351384948452193,0.5106533943338597,0.12322443814263155,0.13139204123824563",2,2,2,False,False,False,False,False,False,12/05/2021
5423,3,SSWI000000019159212,A,B,C,"deer,deer","deer,deer","deer,deer","0.7626953125,0.8037109375","0.77001953125,0.77490234375","0.75341796875,0.865234375","0.5525567886677194,0.5617897474294737,0.1640625,0.19034091752350873;0.8852982912382457,0.8259943118573685,0.22940341752350873,0.3224432113322806","0.5600141855721054,0.5617897474294737,0.14772729380877184,0.1867897474294738;0.8139204355721054,0.828125,0.37215912885578933,0.328125","0.5493607680485966,0.5610795412382457,0.1676136237147369,0.1875;0.7897727061912282,0.8364701430485966,0.4147727525705262,0.31569604380877186",2,2,2,False,False,False,False,False,False,12/05/2021
5424,3,SSWI000000019159239,A,B,C,,deer,deer,,0.615234375,0.77392578125,,"0.7556817886677194,0.6026278092868422,0.21448857733543883,0.1754261237147369","0.7033025167633334,0.6392045180485966,0.30362212114421067,0.32386362371473687",0,1,1,True,False,False,False,False,False,12/05/2021
5425,3,SSWI000000019159248,A,B,C,deer,deer,deer,0.6640625,0.5625,0.599609375,"0.49964485052508784,0.4921875,0.09232954123824563,0.13778408247649127","0.4985795412382456,0.5021306649529825,0.08877841752350873,0.12215908247649127","0.49822441495298253,0.5014204355721054,0.08664775257052622,0.1214488762852631",1,1,1,False,False,False,False,False,False,12/05/2021
5426,3,SSWI000000019159267,A,B,C,deer,"deer,foxgray_foxred",deer,0.61669921875,"0.7490234375,0.5087890625",0.8056640625,"0.32981176869122814,0.5905539561912282,0.16424003995298253,0.22940341752350873","0.400568176547807,0.5763494149529825,0.09232956442789467,0.23153408247649127;0.09161931765478071,0.6491477061912282,0.18323863530956142,0.2116477525705262","0.38778408247649127,0.5969460206191228,0.09090908247649127,0.19673295876175437",1,2,1,False,False,False,False,False,False,12/05/2021
5427,3,SSWI000000019159269,A,B,C,deer,deer,deer,0.84228515625,0.8505859375,0.84814453125,"0.40980112371473687,0.6090198737147369,0.29971591752350873,0.2201704123824563","0.45205965592868425,0.599964478095614,0.28338068814263156,0.26455962114421067","0.4595170296434211,0.5994317886677194,0.28480110052508784,0.265625",1,1,1,False,False,False,False,False,False,12/05/2021
5428,3,SSWI000000019159315,A,B,C,,,,,,,,,,0,0,0,True,True,True,False,False,False,12/05/2021
5429,3,SSWI000000019159330,A,B,C,deer,deer,deer,0.81494140625,0.8212890625,0.80029296875,"0.38272371842868425,0.5973011005250879,0.1436434806661403,0.26136362371473687","0.3831676030956141,0.6090198505250879,0.14204545876175437,0.26917612371473687","0.3791725715242983,0.6036931649529825,0.14648435181035097,0.21661933504701747",1,1,1,False,False,False,False,False,False,12/05/2021
5430,3,SSWI000000019159340,A,B,C,"deer,coyote",deer,deer,"0.484619140625,0.3232421875",0.6806640625,0.7412109375,"0.6218039561912282,0.531605103095614,0.11221591752350873,0.17258520619122816;0.6225141855721054,0.5301846443338597,0.11150571133228059,0.17187495362070193","0.6178977061912282,0.527343726810351,0.11008525257052622,0.16477270619122816","0.6232244149529825,0.527698853095614,0.1171875,0.17400571133228057",2,1,1,False,False,False,False,False,False,12/05/2021
5431,3,SSWI000000019159351,A,B,C,"cottontail_snowshoehare,cottontail_snowshoehare","cottontail_snowshoehare,cottontail_snowshoehare","coyote,cottontail_snowshoehare","0.350830078125,0.71337890625","0.70166015625,0.253173828125","0.332275390625,0.7353515625","0.6979758080015791,0.6805752461442107,0.21484370362070193,0.26669033247649127;0.3353160405956141,0.5063920180485966,0.0680042487147369,0.0738636237147369","0.35360439497649127,0.5181107680485966,0.054865039952982524,0.0816761237147369;0.5259232912382457,0.7240766855721054,0.06534091752350873,0.06747162885578932","0.8087712899529825,0.6313920412382457,0.31995742009403494,0.4673295876175437;0.3651455818338597,0.5227272474294737,0.07297583119122815,0.06818183504701748",2,2,2,False,False,False,False,False,False,12/05/2021
5432,3,SSWI000000019159374,A,B,C,deer,deer,deer,0.7109375,0.7451171875,0.78857421875,"0.45205965592868425,0.5845170180485966,0.1299716056661403,0.1931817886677194","0.46484372681035097,0.5873579355721054,0.15482954123824563,0.20170454123824563","0.45703122681035097,0.5735084974294737,0.1384942886677194,0.2414772474294738",1,1,1,False,False,False,False,False,False,12/05/2021
5433,3,SSWI000000019159408,A,B,C,cottontail_snowshoehare,cottontail_snowshoehare,cottontail_snowshoehare,0.75244140625,0.78466796875,0.783203125,"0.59765625,0.5870028092868422,0.05965908247649126,0.05610795876175437","0.5834516855721054,0.570312476810351,0.049005711332280585,0.05823862371473689","0.5830965592868422,0.570667603095614,0.05042612371473689,0.05823862371473689",1,1,1,False,False,False,False,False,False,12/05/2021
5434,3,SSWI000000019159414,A,B,C,"cottontail_snowshoehare,cottontail_snowshoehare",foxgray_foxred,"foxgray_foxred,cottontail_snowshoehare","0.291015625,0.56201171875",0.619140625,"0.270263671875,0.381591796875","0.47691757990596506,0.5635653324764912,0.08309658247649127,0.056818164952982524;0.5681818118573685,0.5461647706191228,0.1363636237147369,0.0973011237147369","0.5838068118573685,0.5323153324764912,0.13210229380877184,0.11363632990596505","0.5894886237147369,0.5369318118573685,0.10582382990596505,0.09943178866771941;0.5880681649529825,0.5376420412382457,0.109375,0.09872158247649127",2,1,2,False,False,False,True,True,True,12/05/2021
5435,3,SSWI000000019159523,A,B,C,"deer,deer,deer","deer,deer","deer,deer","0.392822265625,0.77783203125,0.783203125","0.68603515625,0.71728515625","0.6474609375,0.7890625","0.13245737951214914,0.4413174568338597,0.07563919716692985,0.1578479987147369;0.4013671875,0.5369318118573685,0.09073154252350873,0.23295454123824563;0.8583096443338597,0.7302911636677194,0.2833807113322806,0.49396299228842133","0.8467684574764912,0.6713423105721054,0.30646308504701747,0.6090198737147369;0.39026987371473687,0.5340908943338597,0.078125,0.22017045876175437","0.8364701662382457,0.6544744149529825,0.29580966752350873,0.5703125;0.38423294716692985,0.5241477061912282,0.07812502318964903,0.17400566495298253",3,2,2,False,False,False,False,False,False,12/05/2021
5436,3,SSWI000000019159564,A,B,C,deer,deer,deer,0.73583984375,0.72119140625,0.7802734375,"0.35884231057210536,0.5305397706191228,0.1090198737147369,0.2144886237147369","0.357599426547807,0.5337357912382457,0.1107954819514034,0.2102272474294738","0.369318176547807,0.535511353095614,0.1264204819514034,0.1988636237147369",1,1,1,False,False,False,False,False,False,12/05/2021
5437,3,SSWI000000019159565,A,B,C,"deer,deer,deer","deer,deer,deer","deer,deer,deer","0.77978515625,0.252197265625,0.794921875","0.66796875,0.262451171875,0.78955078125","0.447998046875,0.5966796875,0.7548828125","0.5933948737147369,0.5632102061912282,0.21590908247649127,0.19034091752350873;0.18359373840517548,0.48153408247649127,0.2059658943338597,0.2350852525705262;0.396661926547807,0.5387073505250879,0.11292614690438592,0.16264204123824563","0.6207386237147369,0.5635653324764912,0.20028408247649127,0.19318183504701747;0.20494495844043858,0.4836647590242983,0.2321555418808772,0.22656247681035097;0.39852626997649127,0.5397727293808772,0.11629970747649127,0.16264204123824563","0.21271306475607457,0.48224430026254395,0.2578124942025877,0.2272727293808772;0.6228692886677194,0.5621448737147369,0.20099433504701747,0.1960227525705262;0.40864700966692985,0.5408380618573685,0.13085939818964903,0.1598011237147369",3,3,3,False,False,False,False,False,False,12/05/2021
5438,3,SSWI000000019159585,A,B,C,,,,,,,,,,0,0,0,True,True,True,False,False,False,12/05/2021
5439,3,SSWI000000019159633,A,B,C,"deer,coyote",coyote,deer,"0.478515625,0.6064453125",0.73046875,0.6962890625,"0.5852272474294737,0.7858664793808772,0.15269882990596503,0.4282670412382456;0.5866477061912282,0.7842684574764912,0.1484375,0.43146308504701747","0.5997869149529825,0.7840908943338597,0.1420454123824563,0.43039770619122814","0.5955255618573685,0.7787641855721054,0.1519886237147369,0.44247162885578933",2,1,1,False,False,False,False,False,False,12/05/2021
5440,3,SSWI000000019159644,A,B,C,,,,,,,,,,0,0,0,True,True,True,False,False,False,12/05/2021
5441,3,SSWI000000019159647,A,B,C,turkey,turkey,turkey,0.8076171875,0.7763671875,0.8486328125,"0.17902165560736844,0.7349076430485966,0.2349964362147369,0.16228686857368446","0.2758788946551755,0.7308238299059651,0.23872512307210533,0.15482949485894756","0.3583096443338597,0.7120028324764912,0.20951704123824563,0.18963066495298253",1,1,1,False,False,False,False,False,False,12/05/2021
